#{"t_start": 1781266013.9483087, "env_id": "None"}
r,l,t
83.421693,288,181.616465
82.169179,288,182.2703
105.46248,288,183.038958
104.772151,288,183.731666
73.672673,288,184.374161
121.319873,288,185.016714
175.458731,288,194.962649
96.864508,288,195.607392
75.947915,288,196.256838
95.020952,288,196.91304
77.875782,288,197.556676
149.127824,288,198.219776
99.599313,288,198.988678
71.364377,288,204.346086
60.295127,288,205.019481
133.292298,288,205.668748
60.106965,288,206.305983
73.352134,288,206.951712
109.022067,288,207.598219
93.332217,288,208.252031
87.479568,288,208.909136
59.351199,288,218.985497
39.859201,288,219.633973
87.150281,288,220.280999
147.849574,288,220.928934
132.437957,288,221.585047
99.726098,288,222.237262
91.424669,288,222.877618
81.109331,288,228.255583
113.479502,288,228.905492
62.922927,288,229.562648
95.890737,288,230.349427
150.353483,288,231.029943
120.403986,288,231.700573
78.337836,288,232.34538
91.353572,288,242.321054
108.003986,288,242.962282
150.689802,288,243.604512
129.662937,288,244.256541
100.268612,288,244.895974
76.557212,288,245.647722
110.548213,288,246.376872
72.44623,288,252.187406
177.602169,288,252.838238
57.727467,288,253.48544
94.378254,288,254.132001
96.896069,288,254.775517
84.812606,288,255.41715
55.897656,288,256.065627
37.780331,288,266.003109
95.377052,288,266.658303
132.644985,288,267.313263
185.777944,288,267.954322
118.035745,288,268.604827
190.373287,288,269.260401
165.184524,288,269.922889
86.296184,288,275.253927
136.991059,288,275.897685
56.251728,288,276.544711
94.103288,288,277.18499
161.929605,288,278.058198
90.550718,288,278.733734
79.690048,288,279.383577
140.104461,288,289.461343
68.883368,288,290.114513
107.836222,288,290.753172
97.402634,288,291.415023
78.110674,288,292.074901
79.683494,288,292.721396
61.045832,288,293.359519
136.655543,288,298.67652
65.817378,288,299.325747
91.472077,288,299.966705
96.504718,288,300.595146
102.338774,288,301.243559
107.468626,288,301.882915
80.385062,288,302.518095
86.811378,288,312.359575
93.160264,288,312.997564
191.402578,288,313.638039
89.306045,288,314.272062
144.93921,288,314.911981
163.958407,288,315.547091
76.620253,288,316.186073
86.708857,288,316.821388
132.15753,288,322.152942
85.949867,288,322.790178
90.686367,288,323.426994
140.458925,288,324.080521
129.820033,288,324.774284
144.599083,288,325.511965
90.61276,288,326.165913
96.640935,288,335.358349
94.340914,288,335.846305
60.365595,288,336.332142
76.509792,288,336.87483
148.77105,288,337.433217
109.890181,288,338.183754
123.847178,288,339.004516
155.275021,288,344.590469
80.647334,288,345.247244
160.313683,288,345.88933
105.096331,288,346.536008
100.490355,288,347.1991
106.077461,288,347.869437
94.827703,288,348.576576
148.875155,288,358.734058
128.410348,288,359.393378
80.616352,288,360.053438
81.224708,288,360.702736
28.437231,288,361.454358
88.294786,288,362.174166
130.731453,288,362.833612
80.794932,288,368.236572
120.544872,288,368.896124
89.191766,288,369.562962
148.222706,288,370.217043
108.93025,288,370.884686
87.484033,288,371.5424
124.340231,288,372.23988
55.21754,288,382.600303
96.933323,288,383.334659
89.3071,288,384.107692
90.66013,288,384.777362
89.064702,288,385.429337
149.516561,288,386.075163
159.614518,288,386.741278
76.757311,288,392.23428
72.792459,288,392.909134
93.766555,288,393.603837
87.68277,288,394.394373
87.327505,288,395.115196
68.609793,288,395.905607
94.334646,288,396.601727
135.045376,288,407.103592
93.637841,288,407.7668
57.498945,288,408.419737
123.145035,288,409.116331
111.877662,288,409.780136
94.88995,288,410.44717
64.084375,288,411.225916
163.801326,288,416.615611
80.111753,288,417.317593
94.152988,288,417.994361
29.036761,288,418.664341
103.614683,288,419.33215
105.119198,288,419.996533
92.855276,288,420.660348
61.272595,288,421.322937
18.658815,288,431.527113
90.034389,288,432.195859
79.500026,288,432.869322
107.639135,288,433.536975
66.214927,288,434.196676
104.126391,288,434.860893
96.298581,288,435.525208
97.148123,288,440.918938
164.512848,288,441.579721
97.796055,288,442.243651
101.997811,288,442.918351
96.51268,288,443.795103
82.457839,288,444.623298
80.736974,288,445.282359
107.923339,288,455.265908
115.970428,288,455.91264
95.111233,288,456.571241
96.646006,288,457.2777
110.243479,288,458.047778
84.636076,288,458.699503
82.205627,288,459.373102
103.817463,288,464.682443
31.191784,288,465.340485
85.194157,288,465.994957
84.47804,288,466.659539
36.186473,288,467.323599
81.860679,288,467.975689
76.062352,288,468.622072
96.665907,288,478.570007
60.447382,288,479.227192
121.361527,288,479.880082
89.289668,288,480.530804
54.955755,288,481.180909
74.20195,288,481.838483
39.490629,288,482.47877
92.737671,288,487.799062
37.356113,288,488.449706
103.777867,288,489.103635
74.267775,288,489.761375
191.060522,288,490.416051
108.289548,288,491.183989
67.870413,288,491.885299
94.891028,288,501.861853
113.884851,288,502.523438
81.489311,288,503.177042
163.658462,288,503.834167
143.663472,288,504.484939
99.533398,288,505.129713
122.872165,288,505.774228
71.421704,288,511.209325
164.515402,288,511.868599
144.478825,288,512.52509
159.660111,288,513.179724
90.364943,288,513.83726
141.807069,288,514.483737
73.741941,288,515.141118
122.556303,288,525.878367
110.710727,288,526.546886
76.193127,288,527.235466
92.538206,288,527.949485
67.978205,288,528.808386
94.173661,288,529.552678
12.487494,288,530.23216
38.838466,288,530.911502
113.720342,288,536.328946
64.348692,288,536.983167
156.620324,288,537.653157
89.828881,288,538.332861
80.41475,288,538.999925
93.649317,288,539.668944
75.362102,288,540.47352
81.882311,288,550.776551
50.890438,288,551.438607
27.853867,288,552.110673
37.913655,288,552.774046
107.504624,288,553.446447
109.00443,288,554.088679
109.120029,288,554.775962
132.628093,288,560.350955
64.21216,288,561.022895
89.4379,288,561.690557
101.22368,288,562.342945
88.398342,288,562.99813
182.207153,288,563.659583
105.851133,288,564.327957
68.335857,288,574.374539
118.730188,288,575.028957
93.067385,288,575.686533
121.268254,288,576.565477
114.450542,288,577.241187
38.441303,288,577.901734
103.569088,288,578.587745
113.062235,288,583.926584
93.416263,288,584.581353
93.434654,288,585.238876
121.113151,288,585.89253
56.100838,288,586.55005
54.660884,288,587.20089
97.34509,288,587.852443
72.608988,288,597.99999
98.325162,288,598.649165
136.79255,288,599.305667
84.511758,288,599.95566
31.471954,288,600.60859
118.959663,288,601.254468
90.118749,288,601.915611
93.454217,288,607.259338
92.885078,288,607.908782
89.310051,288,608.551626
136.816428,288,609.213685
38.169116,288,609.859184
112.687058,288,610.500628
149.688059,288,611.148037
127.110973,288,620.73556
49.414478,288,621.296474
133.536018,288,621.846888
77.97049,288,622.400738
122.052673,288,622.953621
100.78346,288,623.501225
75.514674,288,624.153932
79.042466,288,629.375374
82.214928,288,630.03545
168.131504,288,630.810925
134.21648,288,631.495648
92.915857,288,632.141065
176.21233,288,632.793379
156.592765,288,633.444857
187.267646,288,634.09596
33.035191,288,644.043091
136.841956,288,644.692267
118.270378,288,645.335946
129.4508,288,645.985867
104.501754,288,646.633296
94.88923,288,647.276339
56.250288,288,647.923194
96.908469,288,653.377765
120.41578,288,654.020368
70.008413,288,654.666083
120.200289,288,655.33011
80.793447,288,655.988225
144.536404,288,656.757636
53.836198,288,657.436035
42.421629,288,667.268258
54.235499,288,667.912531
170.577426,288,668.561711
101.304486,288,669.19758
84.940667,288,669.836811
96.232563,288,670.471354
83.345955,288,671.109229
25.6116,288,676.314334
38.794578,288,676.95423
49.148476,288,677.591362
100.260588,288,678.221087
82.110906,288,678.86577
135.452544,288,679.508161
82.118908,288,680.145996
79.190511,288,689.981193
69.190269,288,690.615184
62.857628,288,691.249201
102.321961,288,691.880855
93.036846,288,692.50885
126.498657,288,693.142526
73.312985,288,693.770327
13.911783,288,698.981598
121.42807,288,699.619972
59.472267,288,700.25468
44.167939,288,700.884217
88.989789,288,701.522463
121.473029,288,702.155232
104.749728,288,702.921315
83.454217,288,712.767632
47.776773,288,713.415719
57.969546,288,714.051994
78.918851,288,714.701212
86.009136,288,715.336898
55.437526,288,715.98352
139.46509,288,716.625898
72.860084,288,721.830267
130.472642,288,722.474164
53.540727,288,723.122237
189.25826,288,723.755153
80.958931,288,724.393469
76.967984,288,725.034022
94.336415,288,725.660841
75.936128,288,735.299988
122.074249,288,735.938672
89.518325,288,736.572639
76.945536,288,737.212168
164.016007,288,737.976128
116.268926,288,738.64452
108.407386,288,739.307237
72.473629,288,739.953457
60.738751,288,745.136927
42.483235,288,745.768243
92.787041,288,746.408294
50.353856,288,747.043667
99.38201,288,747.677176
138.690042,288,748.308878
83.290156,288,749.003359
82.370279,288,758.950219
72.119621,288,759.577552
156.987457,288,760.22501
54.525617,288,760.869453
89.353224,288,761.54962
125.788579,288,762.206193
70.280062,288,762.847104
87.796872,288,768.151253
162.634296,288,768.797506
81.882618,288,769.458219
73.874055,288,770.102183
119.297835,288,770.736051
44.077303,288,771.377014
53.892758,288,772.025211
121.83585,288,781.834903
56.497644,288,782.477347
112.720035,288,783.132248
137.844345,288,783.889753
149.446734,288,784.564451
181.306625,288,785.210685
81.432443,288,785.865578
85.874558,288,791.163643
93.566452,288,791.810462
27.48859,288,792.455244
117.737848,288,793.099849
123.624615,288,793.7336
74.462108,288,794.373586
76.670037,288,795.167459
64.110765,288,805.066418
102.896902,288,805.720404
83.330553,288,806.359835
78.165067,288,807.00846
76.471833,288,807.664796
78.667154,288,808.311487
62.742551,288,808.966429
83.282021,288,814.210186
110.16514,288,814.854702
61.727953,288,815.49803
50.216277,288,816.142625
63.500775,288,816.785459
135.36177,288,817.428034
64.48237,288,818.097871
20.753346,288,828.054106
74.502106,288,828.717243
143.606152,288,829.370333
118.651813,288,830.069186
2.16785,288,830.834944
86.556774,288,831.485732
37.984001,288,832.142187
72.848404,288,837.443902
45.047817,288,838.091488
67.276449,288,838.75369
120.807362,288,839.410422
97.770999,288,840.072837
64.352013,288,840.724483
89.518851,288,841.376917
30.932151,288,842.02772
102.557797,288,852.41575
120.55203,288,853.080041
170.559042,288,853.742885
106.454452,288,854.396466
184.318989,288,855.066318
66.273882,288,855.717956
89.091994,288,856.371524
113.549957,288,861.735437
88.682063,288,862.419965
103.860718,288,863.081424
90.030893,288,863.865287
79.664304,288,864.576292
56.167375,288,865.236674
71.570665,288,865.891312
57.624398,288,876.02458
110.409901,288,876.684603
131.488536,288,877.356224
166.480672,288,878.135633
126.709839,288,878.821311
95.971613,288,879.501548
81.569746,288,880.185479
98.766491,288,885.603168
38.275662,288,886.272712
80.462024,288,886.932587
98.313083,288,887.594728
102.138585,288,888.255676
75.269371,288,888.911856
167.651456,288,889.586149
158.279957,288,899.474887
184.306591,288,900.047434
164.770422,288,900.63054
98.277826,288,901.263853
95.292902,288,901.940128
119.123716,288,902.738905
92.214515,288,903.451421
166.361745,288,908.905349
78.098381,288,909.572652
47.826007,288,910.24736
155.20824,288,910.906487
71.291783,288,911.59161
100.62181,288,912.268536
142.831371,288,912.954009
31.009946,288,923.524423
133.149186,288,924.102993
93.672814,288,924.680306
47.858643,288,925.256212
120.730466,288,925.828217
73.228126,288,926.421453
108.417584,288,927.102144
83.708599,288,932.615187
94.526149,288,933.27297
81.970135,288,933.927599
87.791557,288,934.583853
89.443558,288,935.24563
147.8905,288,935.906964
123.787079,288,936.579212
99.542713,288,946.656511
84.439039,288,947.319733
101.500722,288,947.982486
149.40609,288,948.628926
124.959573,288,949.281822
129.217028,288,949.939924
90.358808,288,950.596395
87.984603,288,951.251587
71.183576,288,956.588588
123.590881,288,957.240893
78.259683,288,957.888574
54.777816,288,958.555743
89.449655,288,959.21207
112.693391,288,959.851914
74.063854,288,960.641205
173.639638,288,970.676445
66.532348,288,971.556691
74.071394,288,972.244242
109.929405,288,972.892646
77.005286,288,973.542248
59.43805,288,974.195885
88.274786,288,974.844211
79.70659,288,980.185119
83.078458,288,980.831471
135.641878,288,981.478234
97.400335,288,982.120478
61.888965,288,982.782455
129.507215,288,983.435347
155.03284,288,984.0781
117.749742,288,993.995688
140.45901,288,994.642822
53.562219,288,995.292399
92.045216,288,996.062502
91.809291,288,996.753438
171.614687,288,997.399325
101.597687,288,998.058059
106.430358,288,1003.314072
89.646636,288,1003.959774
131.285141,288,1004.612951
83.350938,288,1005.25795
67.244577,288,1005.903738
114.713654,288,1006.544911
161.613801,288,1007.190344
105.662694,288,1017.294136
75.216661,288,1017.939001
126.837648,288,1018.58252
93.49883,288,1019.229137
97.984702,288,1019.879214
111.008185,288,1020.526783
87.804957,288,1021.17174
74.429776,288,1026.420819
98.956248,288,1027.069225
170.644036,288,1027.711012
44.210171,288,1028.354864
63.058652,288,1028.987736
100.760865,288,1029.626089
78.729215,288,1030.272218
39.173978,288,1040.118016
104.574618,288,1040.753602
77.725783,288,1041.388019
77.659532,288,1042.020098
65.948094,288,1042.806465
63.414854,288,1043.477672
157.536534,288,1044.126037
89.644109,288,1049.321142
93.825957,288,1049.957831
67.99626,288,1050.611624
165.988365,288,1051.260125
72.571036,288,1051.884625
134.97819,288,1052.509051
80.936431,288,1053.243158
90.979984,288,1053.93645
63.373838,288,1063.688437
70.168338,288,1064.32685
54.758231,288,1064.965198
80.964523,288,1065.596704
80.41409,288,1066.231435
35.623822,288,1066.876585
81.004464,288,1067.510376
63.59533,288,1072.771105
68.352472,288,1073.415568
106.150312,288,1074.048696
158.099672,288,1074.681005
110.869399,288,1075.303622
94.87953,288,1075.930778
114.289454,288,1076.560259
140.907548,288,1086.236424
74.878021,288,1086.87527
27.197734,288,1087.506274
59.429119,288,1088.233603
120.588367,288,1088.991622
98.524222,288,1089.631109
119.244819,288,1090.259189
99.456871,288,1095.453751
78.219214,288,1096.087708
39.475953,288,1096.716654
90.731762,288,1097.356588
78.067647,288,1097.990291
113.791444,288,1098.624906
93.222675,288,1099.264533
62.484007,288,1109.114289
92.420603,288,1109.754048
120.072349,288,1110.39952
95.99438,288,1111.03284
110.931921,288,1111.676195
86.010606,288,1112.329369
32.612891,288,1112.971891
121.195363,288,1118.972821
99.053751,288,1119.647552
83.175326,288,1120.430791
80.149926,288,1121.105456
65.262388,288,1121.74404
70.735098,288,1122.390427
120.795745,288,1123.036172
89.13836,288,1133.23897
61.423946,288,1133.906126
119.583138,288,1134.583902
111.857586,288,1135.368338
62.283587,288,1136.050596
136.928068,288,1136.711926
130.90881,288,1137.36203
39.202456,288,1142.758715
76.019586,288,1143.410401
88.474274,288,1144.056558
137.317396,288,1144.706944
96.125343,288,1145.354162
85.439534,288,1146.023092
181.317641,288,1146.695898
61.486307,288,1156.79613
114.411305,288,1157.441946
79.127805,288,1158.226127
175.57628,288,1158.918727
122.73192,288,1159.570325
71.214681,288,1160.216229
93.055535,288,1160.87975
148.710843,288,1161.530593
64.838792,288,1166.857785
72.587896,288,1167.512033
72.236638,288,1168.163857
174.878276,288,1168.886614
67.351063,288,1169.650571
37.49788,288,1170.318093
87.172147,288,1170.972342
91.851991,288,1180.372253
70.190606,288,1181.032012
103.931181,288,1181.68752
66.292952,288,1182.369776
105.897761,288,1183.228753
64.735889,288,1183.892455
90.168329,288,1184.548198
137.852053,288,1189.928874
103.887485,288,1190.586104
104.446836,288,1191.245629
153.495408,288,1191.912698
79.703326,288,1192.578218
110.069001,288,1193.234176
63.490151,288,1193.898114
164.832848,288,1204.009453
80.17578,288,1204.68502
123.33556,288,1205.353078
77.67184,288,1206.172254
117.952491,288,1206.878026
85.140843,288,1207.54604
166.094385,288,1208.217151
74.09843,288,1213.700405
86.608326,288,1214.367415
98.405415,288,1215.031043
44.979676,288,1215.696627
42.501314,288,1216.351361
114.128303,288,1217.149665
58.139026,288,1217.841671
97.106945,288,1228.209407
44.52066,288,1228.92592
94.675374,288,1229.624049
89.031622,288,1230.282321
150.537558,288,1230.953613
81.912407,288,1231.625997
92.475748,288,1232.302468
175.723405,288,1237.787667
106.281861,288,1238.460698
109.545512,288,1239.12611
69.081067,288,1239.794836
74.801503,288,1240.455732
73.545551,288,1241.139299
75.204515,288,1241.800596
140.713362,288,1251.964488
99.697639,288,1252.639524
10.988922,288,1253.31833
180.903552,288,1254.097684
89.847559,288,1254.815555
61.66453,288,1255.488087
103.170539,288,1256.161012
162.916029,288,1261.597085
81.735282,288,1262.277108
63.529009,288,1262.943519
50.985636,288,1263.611721
80.831116,288,1264.270922
103.879217,288,1264.956295
100.372276,288,1265.618448
91.781962,288,1266.286596
89.1012,288,1276.560491
87.910698,288,1277.228993
99.271277,288,1277.883565
80.061396,288,1278.550784
71.967404,288,1279.20468
68.494483,288,1279.871666
72.557879,288,1280.539137
118.058968,288,1286.032287
56.722723,288,1286.69372
148.989637,288,1287.422138
80.515157,288,1288.180952
131.440115,288,1288.862151
106.940204,288,1289.524256
140.711131,288,1290.171067
83.120968,288,1300.351419
80.970132,288,1301.034336
77.5697,288,1301.700081
102.670984,288,1302.505684
63.943867,288,1303.189821
80.067356,288,1303.853033
113.486193,288,1304.523935
36.573427,288,1309.950387
157.52209,288,1310.605185
104.937199,288,1311.262928
84.672364,288,1311.926569
100.480403,288,1312.579096
191.679992,288,1313.240832
94.133492,288,1313.894336
98.757844,288,1324.076401
70.892731,288,1324.744316
122.38492,288,1325.400696
78.590495,288,1326.069235
69.645384,288,1326.736823
160.914574,288,1327.386886
150.749496,288,1328.034213
80.931384,288,1333.467031
132.828518,288,1334.111467
44.916203,288,1334.758622
71.303915,288,1335.542968
99.574179,288,1336.215292
120.914382,288,1336.872661
84.681548,288,1337.520623
168.363199,288,1347.419466
69.232208,288,1348.077236
79.034383,288,1348.720019
76.567564,288,1349.417459
143.26416,288,1350.164396
90.22832,288,1350.826639
71.721761,288,1351.48105
168.777129,288,1356.77879
118.553495,288,1357.420632
83.903677,288,1358.066776
97.059503,288,1358.716215
50.988238,288,1359.357819
159.803571,288,1360.002742
50.728881,288,1360.643886
71.861389,288,1370.77109
89.088843,288,1371.402883
80.228435,288,1372.040085
69.944792,288,1372.677292
85.257542,288,1373.308698
66.899133,288,1373.942281
88.137755,288,1374.574794
78.136439,288,1375.203893
138.308331,288,1380.318032
63.721997,288,1380.952322
116.861883,288,1381.580598
174.326361,288,1382.43724
139.905768,288,1383.103134
51.722998,288,1383.742383
40.123513,288,1384.382403
71.414004,288,1394.26091
21.999842,288,1394.902379
59.479109,288,1395.564981
86.306121,288,1396.207818
116.93885,288,1396.839134
74.242838,288,1397.477105
138.955739,288,1398.104625
137.689727,288,1403.312912
187.070493,288,1403.94813
142.991613,288,1404.576281
74.256377,288,1405.221139
171.807677,288,1405.862486
80.520688,288,1406.500875
102.550174,288,1407.133534
39.855461,288,1416.86797
85.534014,288,1417.491816
141.418541,288,1418.163414
52.247754,288,1418.794793
75.044851,288,1419.430075
24.431089,288,1420.066375
27.586797,288,1420.687537
68.804558,288,1425.794732
125.509791,288,1426.42197
103.889083,288,1427.04532
115.712962,288,1427.717028
75.248988,288,1428.474865
119.247655,288,1429.145463
105.665684,288,1429.783168
107.894927,288,1439.339213
74.584852,288,1439.961789
77.653422,288,1440.560118
48.824501,288,1441.194936
78.106629,288,1441.882696
41.331034,288,1442.514515
35.729441,288,1443.108301
85.938405,288,1447.966249
83.626889,288,1448.599791
98.197685,288,1449.214058
91.206436,288,1449.809147
130.551874,288,1450.396119
97.979734,288,1450.982795
77.789931,288,1451.569077
84.922553,288,1460.098244
67.882125,288,1460.698428
140.452598,288,1461.41104
67.30664,288,1462.039669
18.796933,288,1462.646013
147.316183,288,1463.252044
79.776685,288,1463.86535
103.29575,288,1468.681419
77.129588,288,1469.303797
75.485244,288,1469.91473
92.735186,288,1470.507098
112.440042,288,1471.099837
138.371828,288,1471.690045
152.21038,288,1472.289782
48.8366,288,1472.884114
106.343658,288,1482.174089
76.939005,288,1482.767378
65.12469,288,1483.365846
42.151672,288,1483.973806
78.769652,288,1484.574142
151.911351,288,1485.172029
84.290146,288,1485.767318
182.448858,288,1490.622289
36.378352,288,1491.22291
102.907326,288,1491.815062
69.444185,288,1492.41885
75.664733,288,1493.123628
61.440826,288,1493.749132
67.258889,288,1494.346557
109.921174,288,1503.033962
124.722428,288,1503.554179
106.070783,288,1504.072493
135.42825,288,1504.585561
85.155686,288,1505.105798
62.689852,288,1505.759126
72.857369,288,1506.411813
105.343222,288,1511.592809
148.689936,288,1512.202072
105.522478,288,1512.791402
114.272282,288,1513.38348
80.68698,288,1513.972166
142.474798,288,1514.554058
133.4997,288,1515.139492
122.778151,288,1524.263453
96.975935,288,1524.855054
60.516839,288,1525.445305
76.662054,288,1526.030188
100.734942,288,1526.617697
155.793462,288,1527.215741
82.998331,288,1527.827003
105.331865,288,1532.630004
85.745396,288,1533.220636
72.852816,288,1533.817363
137.302278,288,1534.402431
63.243001,288,1535.074826
71.85201,288,1535.699889
36.482935,288,1536.28537
164.972316,288,1545.153962
56.166975,288,1545.730401
74.773551,288,1546.317587
106.152851,288,1546.899117
45.947702,288,1547.501783
92.513089,288,1548.168004
109.572088,288,1548.783
65.064766,288,1553.49906
191.191947,288,1554.109769
151.374636,288,1554.693324
89.942193,288,1555.275218
136.771167,288,1555.859779
62.568586,288,1556.438026
146.016596,288,1557.018797
91.877003,288,1565.922317
79.062039,288,1566.5761
71.267862,288,1567.159988
77.778191,288,1567.741199
67.17838,288,1568.321595
129.966636,288,1568.907187
82.326556,288,1569.489802
78.695359,288,1570.069486
160.22957,288,1574.871716
94.626535,288,1575.447595
177.352852,288,1576.030753
98.102662,288,1576.608524
192.090009,288,1577.283144
48.324855,288,1577.888724
63.582775,288,1578.466196
151.602059,288,1587.18916
76.751214,288,1587.769163
112.405928,288,1588.357006
139.706394,288,1588.944707
81.069038,288,1589.619182
126.914324,288,1590.227194
75.728861,288,1590.8
51.166,288,1595.412651
85.219046,288,1596.002312
102.831526,288,1596.576203
89.136547,288,1597.163116
154.510165,288,1597.744193
74.272443,288,1598.319439
91.237605,288,1598.892675
118.293238,288,1607.568883
59.901079,288,1608.209487
121.765741,288,1608.848703
82.812488,288,1609.465578
80.59124,288,1610.053312
48.884526,288,1610.63711
125.081524,288,1611.213308
87.770917,288,1615.969055
82.782222,288,1616.552982
125.248664,288,1617.131983
121.913325,288,1617.70591
78.429027,288,1618.285376
76.141066,288,1618.903482
97.580087,288,1619.556216
74.917293,288,1628.299669
91.039342,288,1628.875159
64.132495,288,1629.445415
58.074731,288,1630.02216
156.522539,288,1630.598587
84.334464,288,1631.32446
190.461199,288,1631.947484
77.892805,288,1636.542465
118.092021,288,1637.179199
38.010552,288,1637.76164
125.444884,288,1638.342393
94.968708,288,1638.912715
98.857168,288,1639.490746
121.767165,288,1640.068539
64.570956,288,1648.790004
105.379199,288,1649.369862
73.617957,288,1649.94783
57.843475,288,1650.525651
63.091601,288,1651.110332
105.462153,288,1651.686853
90.518986,288,1652.263924
107.001684,288,1656.975327
76.298053,288,1657.557106
211.018568,288,1658.147666
140.507479,288,1658.732536
134.791575,288,1659.320014
82.758611,288,1660.07498
101.426542,288,1660.68494
93.288487,288,1661.272069
102.307687,288,1670.09396
97.190286,288,1670.679901
39.327761,288,1671.268808
124.915972,288,1671.856493
124.756558,288,1672.450161
86.428078,288,1673.035199
189.144577,288,1673.715497
92.672803,288,1678.344256
40.871046,288,1679.011244
41.388318,288,1679.637131
94.66768,288,1680.225527
88.444158,288,1680.816785
135.364673,288,1681.405061
187.851518,288,1681.989107
107.208495,288,1690.862395
112.594112,288,1691.454372
158.638238,288,1692.042653
105.584635,288,1692.658265
116.676907,288,1693.258257
140.623043,288,1693.927158
103.34999,288,1694.559128
90.103582,288,1699.243009
99.561523,288,1699.889537
95.19372,288,1700.487547
76.127665,288,1701.082789
92.928428,288,1701.673355
158.852603,288,1702.267159
75.06178,288,1702.85401
99.220822,288,1711.56856
86.92278,288,1712.14763
65.697008,288,1712.743727
118.776551,288,1713.33462
83.273797,288,1713.936575
99.27411,288,1714.530962
103.435924,288,1715.116025
106.55654,288,1720.559684
90.438686,288,1721.156682
85.884041,288,1721.842391
122.822112,288,1722.488878
149.512804,288,1723.096415
157.699334,288,1723.718669
74.081163,288,1724.334118
123.426564,288,1734.414391
55.861443,288,1735.058645
78.790301,288,1735.709605
82.434674,288,1736.362308
150.97322,288,1737.003459
84.655355,288,1737.975598
64.804925,288,1738.710587
69.720156,288,1744.947481
76.332636,288,1745.622307
156.196272,288,1746.308038
165.462922,288,1747.017792
87.576816,288,1747.693517
53.183645,288,1748.364772
102.688887,288,1749.032
79.888292,288,1759.968491
58.244926,288,1760.636802
100.603186,288,1761.315737
175.837955,288,1761.975138
155.00212,288,1762.614392
70.404076,288,1763.254824
52.935977,288,1763.90535
99.616606,288,1764.547448
145.645917,288,1769.891742
160.615675,288,1770.541613
81.183648,288,1771.229806
95.622989,288,1771.989255
123.72585,288,1772.656874
95.125662,288,1773.31791
89.764124,288,1773.966273
57.995173,288,1784.130277
29.945075,288,1784.781314
103.065682,288,1785.437834
162.264266,288,1786.092398
78.90195,288,1786.757563
121.492905,288,1787.420537
79.959314,288,1788.180546
38.071712,288,1793.496685
128.634935,288,1794.176864
77.353958,288,1794.831772
70.399609,288,1795.477582
188.619816,288,1796.13369
180.097736,288,1796.781463
85.142065,288,1797.440284
56.314785,288,1807.711376
85.318018,288,1808.367718
178.345323,288,1809.156611
61.081711,288,1809.86736
121.739881,288,1810.517289
103.318716,288,1811.171727
61.248474,288,1811.833097
77.069348,288,1817.20518
