#{"t_start": 1781233309.1446643, "env_id": "None"}
r,l,t
185.125087,288,2361.857626
223.665617,288,2372.572171
249.754029,288,2383.470058
208.542737,288,2394.562541
136.279613,288,2405.314645
118.905543,288,2415.963518
204.871733,288,2426.656395
152.009393,288,2437.669437
245.4444,288,2448.647766
8.97764,288,2460.345071
299.100171,288,2471.333396
327.856222,288,2482.256937
205.110403,288,2493.388646
28.034286,288,2504.907892
103.081515,288,2516.057734
95.503975,288,2527.184757
287.136512,288,2538.441316
167.430953,288,2549.839105
8.729554,288,2561.086436
238.819569,288,2572.559104
257.527716,288,2588.071961
295.098368,288,2599.130067
51.711516,288,2610.349617
141.021616,288,2621.999022
133.818576,288,2633.433569
138.642258,288,2644.374539
225.638782,288,2655.218467
137.953834,288,2666.628278
179.248053,288,2680.627724
63.414058,288,2692.579382
78.501088,288,2704.708251
118.56888,288,2717.924376
137.00238,288,2731.268335
244.897876,288,2742.502035
159.134607,288,2753.116371
373.559769,288,2764.072365
359.189546,288,2774.904027
79.177404,288,2785.935056
175.963492,288,2796.582698
103.786998,288,2807.454867
88.745629,288,2818.451011
199.04829,288,2829.399583
95.813524,288,2840.61985
206.853964,288,2851.464482
167.159622,288,2862.349119
287.901372,288,2873.573771
373.840975,288,2884.612299
-18.403631,288,2895.908092
149.249611,288,2907.257735
160.091579,288,2918.336302
252.535542,288,2930.233183
381.084783,288,2941.287982
223.09487,288,2952.757973
220.77484,288,2963.794197
95.915249,288,2979.059868
39.216616,288,2990.32355
-12.777238,288,3001.30334
154.532577,288,3012.547594
290.846584,288,3023.649436
47.975899,288,3034.639786
352.515172,288,3045.563632
114.104679,288,3057.829416
145.043482,288,3071.940376
269.761071,288,3087.00637
212.407069,288,3113.958753
150.068156,288,3145.399066
240.394853,288,3159.475723
43.285578,288,3174.376353
32.408688,288,3185.974483
77.532585,288,3197.530655
132.276266,288,3208.564694
115.040668,288,3219.562787
375.822713,288,3232.18771
284.67277,288,3243.081372
264.754088,288,3253.925365
82.871384,288,3264.795135
22.121957,288,3275.634697
-16.838104,288,3286.939155
175.488244,288,3297.708036
357.051913,288,3308.505707
216.061912,288,3319.467896
347.260577,288,3330.372768
403.81582,288,3341.722927
211.038649,288,3352.564558
158.504522,288,3363.370146
190.046956,288,3374.233525
57.450531,288,3385.113773
262.622396,288,3396.117566
265.713874,288,3407.067016
307.817165,288,3423.215475
27.015312,288,3434.2458
205.958939,288,3445.118362
194.788044,288,3456.276465
135.692933,288,3467.15647
219.769174,288,3477.963352
104.430949,288,3488.765338
175.543341,288,3499.590427
87.804882,288,3510.646012
263.901396,288,3521.776962
150.540334,288,3532.693419
155.218482,288,3543.705626
20.176528,288,3554.698875
228.141044,288,3565.7175
87.844895,288,3577.077248
104.740141,288,3588.21197
262.608172,288,3599.371477
30.661643,288,3610.566505
221.119836,288,3621.97236
155.537817,288,3633.127273
80.249618,288,3645.056189
94.222825,288,3656.245864
139.60009,288,3667.398745
323.178326,288,3678.758976
282.486929,288,3689.942576
227.964286,288,3701.362258
86.413646,288,3712.614998
259.004507,288,3723.889621
134.410392,288,3735.304004
247.826835,288,3746.518526
-11.815841,288,3757.999524
260.371195,288,3769.300145
112.55741,288,3780.467767
156.330478,288,3792.023602
156.347693,288,3803.231189
28.318782,288,3819.197612
59.747099,288,3831.483875
18.122558,288,3842.650909
214.392552,288,3854.154308
205.642746,288,3865.344289
247.958317,288,3876.627106
114.10879,288,3887.62189
98.497288,288,3898.583465
355.942511,288,3909.773479
137.851385,288,3920.686564
90.401394,288,3931.750011
184.455739,288,3942.675563
210.182384,288,3953.536731
288.592997,288,3964.595538
114.039612,288,3974.976309
388.692807,288,3985.994786
141.636164,288,3996.940455
249.31725,288,4007.740084
274.838141,288,4018.767691
105.858827,288,4029.716042
-1.952699,288,4040.581798
138.230775,288,4051.60317
105.930276,288,4062.51418
275.29117,288,4073.643235
288.340122,288,4084.52945
184.721153,288,4095.425713
230.630779,288,4106.534081
218.156672,288,4117.376921
134.400753,288,4128.74315
282.291418,288,4139.703382
23.546692,288,4150.712074
247.958507,288,4162.028651
34.735178,288,4173.012755
252.806688,288,4184.342432
244.646802,288,4199.346242
218.350088,288,4210.692658
135.836483,288,4222.074735
300.70422,288,4233.249388
195.778201,288,4244.782588
230.123686,288,4255.948273
67.814049,288,4267.197448
281.709363,288,4278.746802
44.827617,288,4289.883432
429.749497,288,4301.605173
232.606196,288,4312.967247
63.73409,288,4324.208304
111.698221,288,4335.525108
70.435626,288,4346.642912
217.046633,288,4357.933235
101.349198,288,4368.975139
318.737396,288,4379.508286
136.97809,288,4390.987058
127.19119,288,4402.172423
177.978808,288,4413.273328
229.945559,288,4424.748701
76.544236,288,4436.304692
228.113949,288,4447.59472
216.069469,288,4458.815961
83.635424,288,4470.066296
152.274517,288,4480.990001
213.848873,288,4492.023498
295.865478,288,4503.00507
216.719984,288,4514.262849
342.060715,288,4525.560348
182.807807,288,4536.688817
345.253774,288,4548.317419
267.166819,288,4559.547523
292.968365,288,4570.830857
309.941012,288,4582.350689
68.720285,288,4598.064268
148.708249,288,4609.347457
213.100551,288,4621.591127
215.072744,288,4634.491195
104.934621,288,4645.929754
106.496137,288,4657.082597
136.720742,288,4668.597671
148.983569,288,4681.50787
26.632008,288,4692.953309
81.52353,288,4704.404768
35.300697,288,4715.486854
162.153666,288,4729.159529
127.347075,288,4740.15669
375.034027,288,4751.281933
44.504919,288,4762.528862
273.954177,288,4773.476271
248.39143,288,4784.374561
192.43882,288,4795.255492
278.282654,288,4806.147044
254.881201,288,4817.479759
302.966098,288,4828.820547
63.16232,288,4841.501835
283.738618,288,4852.396808
279.099726,288,4863.3257
94.542141,288,4874.740601
213.965121,288,4885.665887
285.10307,288,4896.511909
73.81365,288,4907.412531
178.866561,288,4918.385628
231.406948,288,4929.720063
195.701621,288,4940.808088
104.108551,288,4951.846469
89.370228,288,4962.951962
110.422205,288,4974.097391
68.087839,288,4985.508711
197.447628,288,5001.130166
105.673954,288,5012.415905
128.653207,288,5024.393225
256.084355,288,5036.207048
203.97042,288,5048.15195
243.141633,288,5059.530982
101.215996,288,5070.955341
69.109811,288,5082.274306
109.038762,288,5093.69091
49.934047,288,5105.627271
468.836913,288,5117.08625
24.333836,288,5128.806002
80.720327,288,5140.413622
160.296572,288,5151.87268
94.736922,288,5163.554789
110.221894,288,5175.114675
172.854416,288,5186.434234
92.828419,288,5197.771551
173.618735,288,5208.92592
36.301355,288,5220.485712
104.149908,288,5232.091043
96.458592,288,5243.292524
245.389073,288,5254.448387
295.44036,288,5265.539936
305.344933,288,5276.931266
184.455374,288,5288.291316
347.664542,288,5299.335993
95.355063,288,5310.266151
229.660748,288,5321.240361
31.554776,288,5332.530448
203.351991,288,5343.773859
72.30278,288,5354.812211
362.665325,288,5365.808823
51.112645,288,5376.775451
235.073473,288,5387.968674
229.332146,288,5403.311122
129.856397,288,5414.408355
82.126103,288,5425.425386
258.300843,288,5436.509287
169.876951,288,5447.81586
222.772655,288,5459.385079
176.920531,288,5470.374978
89.605777,288,5481.298748
161.653264,288,5492.337819
310.245804,288,5503.666543
53.976437,288,5515.028514
364.014552,288,5526.134535
88.809009,288,5537.299567
271.739621,288,5548.552833
198.141892,288,5560.011349
309.668339,288,5571.448255
450.751348,288,5582.84263
565.606585,288,5594.264377
182.749928,288,5605.221556
178.384684,288,5616.456338
262.338281,288,5628.409431
262.259322,288,5640.243325
203.139934,288,5651.610454
340.663513,288,5663.067615
210.769436,288,5674.94556
46.2887,288,5686.823054
89.046804,288,5698.856044
165.436964,288,5710.596646
280.566462,288,5721.84868
214.399204,288,5733.604939
338.975603,288,5744.927432
220.749117,288,5756.385949
348.58327,288,5767.535546
247.906834,288,5779.023617
318.693348,288,5794.779346
240.824649,288,5806.055882
91.331584,288,5817.519831
276.063694,288,5828.480132
55.012321,288,5839.579838
13.162395,288,5850.835281
224.936066,288,5861.821924
481.858635,288,5873.57157
266.879746,288,5885.798143
215.644693,288,5896.874652
118.627934,288,5908.108943
66.57797,288,5919.112307
279.454634,288,5930.482656
221.296292,288,5941.694295
239.471226,288,5952.892716
199.996878,288,5964.247916
264.118588,288,5975.257545
33.606913,288,5986.407628
74.531126,288,5997.38342
309.472809,288,6008.341065
180.426012,288,6019.318281
366.226752,288,6030.283745
217.601636,288,6041.390142
49.984039,288,6052.743638
68.607704,288,6064.088515
321.796421,288,6075.498051
144.803732,288,6086.714536
295.989944,288,6098.144586
81.212028,288,6109.608562
247.419209,288,6120.955561
282.272079,288,6132.62606
167.672433,288,6144.124955
149.153923,288,6155.541543
316.936785,288,6167.188893
110.513033,288,6178.602497
24.894873,288,6194.457493
215.628535,288,6205.946203
189.264975,288,6217.349269
173.481199,288,6229.756575
56.459441,288,6241.555668
259.247997,288,6253.349748
199.505634,288,6264.982845
416.829235,288,6276.389263
77.905877,288,6287.872825
264.814103,288,6299.063724
316.989009,288,6310.457412
257.16468,288,6321.652232
63.662169,288,6332.778582
282.945709,288,6344.041814
151.601848,288,6355.645958
315.369026,288,6367.035935
259.406042,288,6378.01723
111.99062,288,6388.969722
239.972424,288,6400.143521
186.297952,288,6411.097342
254.858751,288,6422.155458
74.176461,288,6433.186556
410.248904,288,6444.121397
234.100295,288,6455.323129
237.637502,288,6466.657116
412.983498,288,6477.784038
262.19868,288,6488.727057
117.939851,288,6499.734941
174.039841,288,6510.98878
283.219849,288,6522.312567
124.920316,288,6533.606286
220.733042,288,6544.678806
258.160193,288,6555.846396
177.428058,288,6566.962959
26.625064,288,6578.21924
335.081154,288,6593.539123
197.322328,288,6604.603164
321.097681,288,6615.754712
190.221098,288,6626.908149
171.774934,288,6638.449056
225.004996,288,6649.877691
169.072808,288,6661.116786
106.904413,288,6672.384124
-10.404718,288,6683.690947
296.375724,288,6695.33913
315.228049,288,6707.039871
348.771451,288,6718.508685
373.523606,288,6730.056384
219.070652,288,6741.610777
304.742265,288,6753.624893
46.94546,288,6765.391869
204.858998,288,6776.911289
236.332895,288,6788.252444
245.544035,288,6799.549596
91.316607,288,6811.123098
192.803548,288,6823.277566
241.87189,288,6834.382381
335.268401,288,6845.774528
230.223826,288,6857.06675
95.225013,288,6868.752778
265.314239,288,6880.305322
408.678246,288,6891.384227
79.212983,288,6902.485701
61.236346,288,6913.559857
134.934382,288,6924.562508
246.60309,288,6935.827782
318.5103,288,6946.834057
24.105366,288,6957.746851
105.016717,288,6968.710301
210.144009,288,6979.64447
275.173896,288,6995.056571
263.29599,288,7006.123162
77.170771,288,7017.164749
385.943531,288,7028.32105
235.533498,288,7039.77785
157.940969,288,7051.101989
220.363025,288,7062.141028
192.2599,288,7073.271873
220.705175,288,7084.448022
226.92874,288,7095.862279
202.094726,288,7107.197238
200.108949,288,7118.373521
65.664234,288,7129.543771
172.488141,288,7141.137234
482.160468,288,7154.768953
148.707788,288,7166.023321
38.46684,288,7177.273121
135.361373,288,7188.530626
140.149203,288,7199.820968
209.397951,288,7211.073062
410.971724,288,7222.661282
18.042557,288,7233.751006
217.028891,288,7245.185389
275.239117,288,7256.619103
235.536536,288,7268.355512
156.511895,288,7280.125343
221.965842,288,7291.444736
32.38143,288,7302.754383
146.272874,288,7314.195075
269.357641,288,7325.552181
92.872702,288,7337.354453
158.704787,288,7348.82742
224.50659,288,7360.180651
279.339281,288,7371.528031
272.806463,288,7387.024116
222.155045,288,7398.669611
312.143055,288,7409.984148
320.220759,288,7421.207718
169.26695,288,7433.491473
305.458388,288,7444.846028
118.232613,288,7456.599584
146.770545,288,7469.50019
277.776354,288,7482.105296
182.547468,288,7495.025261
235.277719,288,7508.845961
87.028609,288,7521.833125
256.186451,288,7533.536207
305.467489,288,7544.883082
218.364738,288,7556.336282
216.055269,288,7567.5178
275.476362,288,7579.416216
163.716138,288,7591.71403
16.083641,288,7604.135415
222.686645,288,7616.175854
122.582358,288,7628.972582
232.933904,288,7641.340166
114.690789,288,7654.319898
293.436979,288,7666.686152
315.595448,288,7678.036668
277.428606,288,7690.484995
268.834794,288,7703.409158
256.027304,288,7717.067748
282.401556,288,7730.950655
230.865046,288,7744.754244
183.862071,288,7757.776298
176.859869,288,7772.40075
191.263651,288,7785.093578
19.048199,288,7797.488764
335.642884,288,7810.250008
239.516786,288,7825.897606
416.831668,288,7837.471873
212.905729,288,7848.911301
99.224061,288,7860.222175
286.970332,288,7871.367404
273.411948,288,7882.511356
308.321426,288,7894.002863
160.701667,288,7905.793073
225.480687,288,7916.846052
178.803753,288,7927.868096
169.601476,288,7938.927718
330.388233,288,7950.237163
150.119212,288,7961.583475
231.512829,288,7972.578435
116.822914,288,7983.640857
82.553117,288,7994.758177
281.819192,288,8006.113814
306.441256,288,8017.496481
384.779337,288,8029.380345
206.679302,288,8041.380733
356.220096,288,8052.691664
85.218453,288,8064.941481
511.86793,288,8076.692125
340.701736,288,8087.836717
238.028546,288,8099.282988
120.460939,288,8110.882791
161.576993,288,8122.52661
431.192018,288,8134.312195
148.662937,288,8145.781861
113.109443,288,8157.182801
265.77822,288,8169.276881
344.466316,288,8181.027202
91.495489,288,8192.609419
363.875405,288,8204.018389
428.79084,288,8215.395283
451.088839,288,8230.913081
119.71738,288,8242.471925
83.197365,288,8254.034407
230.106832,288,8265.357628
176.99344,288,8277.39422
304.315546,288,8289.814331
123.257662,288,8301.346597
235.170971,288,8312.813922
184.610017,288,8323.967103
264.616949,288,8335.051564
302.46315,288,8346.246045
344.691461,288,8357.561431
161.42435,288,8368.932513
395.607677,288,8380.117243
108.421913,288,8391.152992
334.838335,288,8402.200915
254.527817,288,8413.805722
315.010684,288,8425.033696
257.862258,288,8436.166131
204.655391,288,8447.300923
309.653394,288,8458.342615
294.625832,288,8469.651005
284.044659,288,8480.875762
353.525061,288,8491.656108
358.743533,288,8502.895859
312.450754,288,8513.929669
241.956211,288,8525.134922
55.56733,288,8536.269035
203.391737,288,8547.54872
29.228539,288,8558.648786
28.135924,288,8569.733245
96.224831,288,8581.031118
298.378054,288,8592.163154
241.697371,288,8603.494043
376.535873,288,8618.71197
73.071473,288,8631.035838
152.74312,288,8642.495435
187.927368,288,8653.749229
291.46676,288,8665.218229
218.697868,288,8676.395869
294.44888,288,8687.51209
123.31646,288,8698.94911
152.501562,288,8710.136605
88.855023,288,8721.971285
281.600361,288,8733.32758
183.667367,288,8744.612988
224.355592,288,8756.221649
78.289219,288,8767.605587
410.972435,288,8779.32016
186.496061,288,8790.812135
502.62498,288,8802.195841
208.708302,288,8813.797292
199.458227,288,8825.121114
289.642386,288,8836.922903
221.369493,288,8848.244668
505.337931,288,8859.528376
294.127668,288,8871.089919
164.896772,288,8882.340599
376.213963,288,8893.90407
279.211929,288,8905.02094
119.387464,288,8916.250132
219.344907,288,8927.765067
402.771039,288,8938.912772
151.159782,288,8950.221477
215.860821,288,8961.517449
340.103815,288,8972.716675
184.161558,288,8984.199364
81.805193,288,8995.272589
60.403796,288,9006.359145
354.668218,288,9021.686575
250.708996,288,9032.848541
47.659082,288,9044.303458
179.886116,288,9055.360247
70.827437,288,9067.040491
294.269048,288,9078.326591
371.166069,288,9089.47421
193.466135,288,9100.616388
151.183815,288,9111.67119
125.796746,288,9122.993942
308.906081,288,9134.124538
128.793492,288,9145.322273
284.836881,288,9156.740431
186.74711,288,9168.020948
281.559042,288,9179.60421
197.964007,288,9190.966298
324.57736,288,9202.314587
139.982698,288,9213.884398
242.74591,288,9225.914777
255.847862,288,9237.689746
92.157098,288,9249.094216
105.891179,288,9260.492753
1.369108,288,9272.001372
356.462455,288,9283.271361
172.99393,288,9294.576329
224.834735,288,9305.590335
360.808926,288,9316.726622
228.589322,288,9328.043276
211.232845,288,9339.092995
229.62449,288,9350.160881
54.168692,288,9361.430005
13.189401,288,9372.519024
465.398649,288,9383.786844
282.152187,288,9394.923665
198.706628,288,9406.087404
352.166513,288,9421.540283
158.893185,288,9432.743177
57.705275,288,9444.361122
256.674531,288,9455.712154
272.430634,288,9467.06361
144.207118,288,9478.832902
158.126311,288,9493.385597
45.639463,288,9505.040642
127.2309,288,9516.414782
250.078396,288,9527.835425
71.622165,288,9539.55081
369.919752,288,9551.009485
212.764253,288,9562.582381
357.821638,288,9573.864226
430.179155,288,9585.165514
227.176423,288,9597.866829
87.994678,288,9608.957654
154.525577,288,9620.240966
68.478059,288,9631.337536
251.641377,288,9642.490301
88.503172,288,9653.739715
-10.789321,288,9664.995603
273.133596,288,9676.294565
198.356612,288,9687.344473
297.305074,288,9698.828159
220.52121,288,9711.373623
360.823314,288,9722.520208
188.668583,288,9733.975368
192.012177,288,9745.212049
262.841801,288,9756.307477
223.677547,288,9767.664584
89.736615,288,9778.850657
75.27926,288,9790.258877
262.062932,288,9801.509022
262.963937,288,9812.719852
271.839443,288,9829.287004
252.898947,288,9840.766335
521.534897,288,9852.521527
162.067509,288,9864.176329
127.494317,288,9875.713214
181.122026,288,9887.520285
166.321063,288,9899.084569
257.220969,288,9910.987497
174.948556,288,9922.62937
44.232835,288,9934.419761
296.230825,288,9946.05371
92.922298,288,9957.429265
373.692193,288,9969.176585
204.582148,288,9980.927251
26.69342,288,9992.186825
231.198135,288,10003.620008
40.586519,288,10014.799363
286.917051,288,10026.172309
127.002945,288,10037.299878
49.764998,288,10048.379674
111.276193,288,10059.623461
464.580227,288,10070.572996
236.036688,288,10081.809467
78.997153,288,10092.852082
279.833963,288,10103.81081
97.737771,288,10114.56688
199.510166,288,10126.23753
367.948004,288,10137.520762
241.856942,288,10148.69144
431.392377,288,10159.801104
264.879759,288,10170.962653
24.238364,288,10182.350151
205.574338,288,10193.601008
127.79984,288,10204.581137
166.779045,288,10219.790663
136.877832,288,10231.221467
232.93119,288,10242.69814
16.568748,288,10254.154707
231.631874,288,10265.363006
289.59338,288,10276.548723
268.828056,288,10287.719718
256.205453,288,10299.055569
218.178271,288,10310.621861
292.531596,288,10321.760901
199.757984,288,10332.906914
338.257164,288,10344.15432
37.285856,288,10355.597134
85.446574,288,10367.064749
355.972006,288,10378.192922
307.001933,288,10389.309067
162.331853,288,10400.392119
134.926898,288,10411.713959
282.282472,288,10423.559071
82.972845,288,10434.870382
216.751736,288,10446.447408
115.685378,288,10457.686624
236.672411,288,10469.163704
129.361356,288,10480.631003
175.825806,288,10491.890353
34.997066,288,10502.922436
175.313883,288,10513.95433
489.249048,288,10525.207186
150.996092,288,10536.762919
125.228822,288,10547.882405
83.8911,288,10559.072479
252.209932,288,10570.277864
261.329491,288,10581.642691
186.115132,288,10593.058728
89.39859,288,10604.297285
352.38849,288,10619.700493
234.153552,288,10630.843438
49.989981,288,10642.222731
294.546493,288,10653.6717
210.573921,288,10664.74558
307.192024,288,10676.097784
137.031908,288,10687.120689
133.685182,288,10698.322247
49.44935,288,10709.694382
136.173297,288,10720.76054
284.990446,288,10731.753159
329.067482,288,10742.841307
20.015702,288,10754.294111
188.345415,288,10765.772056
318.398445,288,10776.93156
346.514761,288,10788.090578
304.548111,288,10799.325368
91.150799,288,10810.62102
208.516899,288,10822.050767
412.096291,288,10833.34459
296.766452,288,10844.58112
126.045341,288,10855.805396
310.296494,288,10867.19129
154.554642,288,10880.104698
104.371187,288,10891.988218
311.697016,288,10903.167367
321.016501,288,10914.345599
434.810015,288,10925.696704
297.065391,288,10937.623101
239.644078,288,10949.028569
261.628763,288,10960.276754
128.632897,288,10971.509341
294.136012,288,10982.783619
313.757134,288,10994.553127
200.416871,288,11005.724148
205.551059,288,11021.13427
222.407422,288,11033.291832
60.304808,288,11044.525241
90.980353,288,11056.215109
261.291615,288,11067.684333
114.793918,288,11078.992706
76.997284,288,11090.216985
216.257963,288,11101.267347
189.565746,288,11112.851182
329.01357,288,11125.048972
223.985548,288,11137.18686
55.010179,288,11149.714164
213.463675,288,11162.46187
90.897186,288,11175.437918
83.523391,288,11188.094043
92.769303,288,11200.64786
301.798293,288,11213.258486
48.63749,288,11225.87708
74.013583,288,11237.595045
285.981388,288,11248.71487
199.186088,288,11259.912968
256.008411,288,11271.058413
156.55784,288,11282.252695
274.564797,288,11293.832117
202.597305,288,11305.05831
130.689966,288,11316.184167
205.00783,288,11327.392829
450.741027,288,11338.447335
201.946704,288,11350.05899
286.432822,288,11361.2592
285.176708,288,11372.35879
123.1551,288,11383.584928
210.240761,288,11394.760687
135.23833,288,11406.266953
51.98294,288,11421.238878
52.143601,288,11432.765466
223.635625,288,11444.038786
225.046064,288,11455.122543
390.353123,288,11466.641137
172.601339,288,11477.789278
331.230828,288,11488.944888
285.284609,288,11500.065204
214.485606,288,11511.433365
215.318283,288,11522.931268
130.857705,288,11534.016295
355.092194,288,11545.14964
302.97396,288,11556.272794
176.981415,288,11567.358453
254.010461,288,11578.903858
196.625007,288,11590.001468
151.050947,288,11601.193512
298.523559,288,11612.420894
297.926542,288,11624.171877
324.304175,288,11636.387795
155.461713,288,11647.502048
306.138503,288,11659.092876
31.188649,288,11670.448858
141.29824,288,11681.559138
177.038874,288,11693.250653
188.939892,288,11704.407019
108.079593,288,11715.563724
133.588067,288,11726.67646
185.210313,288,11737.498218
227.532492,288,11748.995465
135.541837,288,11760.98979
201.715494,288,11773.615518
16.791577,288,11786.713829
311.209633,288,11798.57072
89.326617,288,11810.5615
199.676228,288,11826.229749
358.186987,288,11837.469688
368.601308,288,11848.714589
316.128569,288,11859.879029
237.829396,288,11871.452736
379.383132,288,11882.680942
105.234043,288,11893.863458
252.372219,288,11904.982604
282.339112,288,11916.067137
55.101151,288,11927.564586
161.129379,288,11938.866494
-3.468269,288,11950.043235
95.34718,288,11961.437275
390.712765,288,11972.776996
227.853789,288,11984.262944
275.229724,288,11995.672743
179.708393,288,12006.851717
306.812063,288,12018.107667
259.320349,288,12029.368453
17.974082,288,12040.889219
157.727444,288,12052.450583
46.125764,288,12063.664069
499.203803,288,12074.882146
183.653103,288,12085.960987
288.837261,288,12097.296357
327.177617,288,12108.638402
15.655748,288,12119.806617
242.677568,288,12130.927033
258.648743,288,12141.641976
328.164581,288,12153.036386
317.539256,288,12164.410757
121.52772,288,12175.640064
32.83195,288,12186.765639
190.593098,288,12197.931574
244.420368,288,12209.291484
126.282622,288,12225.231875
224.319546,288,12236.672385
