#{"t_start": 1781271780.1351507, "env_id": "None"}
r,l,t
54.012288,288,699.896214
95.406764,288,700.587971
81.366207,288,710.611916
166.867144,288,711.269833
82.111459,288,711.922868
122.76538,288,712.577191
41.40911,288,713.241403
115.3011,288,713.895907
102.516397,288,714.574513
116.387514,288,719.813765
87.229473,288,720.476284
114.475602,288,721.128269
76.06802,288,721.778032
64.673744,288,722.430128
195.707674,288,723.08207
100.810907,288,723.652844
81.14737,288,732.879266
146.02965,288,733.531391
93.360244,288,734.176235
74.579425,288,734.838923
128.151117,288,735.489226
78.591863,288,736.264837
72.30474,288,736.94314
164.963956,288,737.595283
31.572157,288,742.816092
58.377726,288,743.460913
75.330366,288,744.102865
86.622428,288,744.763347
116.992065,288,745.409095
148.960522,288,746.040985
82.385716,288,746.680141
68.638901,288,757.336791
165.59656,288,758.02564
87.990154,288,758.693073
75.381701,288,759.355396
91.727397,288,760.037469
70.555579,288,760.698422
85.356937,288,761.368963
131.659506,288,766.726444
78.792148,288,767.374398
90.55442,288,768.030838
67.149542,288,768.811835
91.775392,288,769.485739
63.540415,288,770.127492
51.861582,288,770.790855
114.477542,288,780.949326
63.761124,288,781.594853
82.669615,288,782.251888
77.774,288,782.909824
98.637282,288,783.576381
28.550238,288,784.305247
150.215816,288,785.050408
40.192735,288,790.402837
75.147186,288,791.066364
120.804207,288,791.718926
102.904432,288,792.375476
164.907528,288,793.048432
118.591086,288,793.856631
175.234155,288,794.628561
86.927363,288,804.697125
116.617232,288,805.360753
128.451882,288,806.038891
127.948559,288,806.715998
142.130184,288,807.373075
77.555254,288,808.021204
158.213731,288,808.694923
102.826398,288,814.025689
104.119679,288,814.705863
32.126836,288,815.38568
119.718101,288,816.036876
77.032999,288,816.819296
118.004594,288,817.523838
81.478841,288,818.187269
151.118444,288,828.276906
79.408282,288,829.03863
84.906822,288,829.716279
142.763535,288,830.380157
150.879908,288,831.052956
11.253213,288,831.729072
101.990676,288,832.393363
147.664371,288,837.830231
83.311274,288,838.611638
194.61471,288,839.318076
81.285562,288,840.005475
47.172821,288,840.679821
65.344718,288,841.346606
71.7038,288,842.01704
129.03424,288,842.690828
78.685318,288,853.075867
103.282183,288,853.767433
83.614752,288,854.432714
72.052738,288,855.100304
134.506415,288,855.764848
87.638403,288,856.422345
132.249817,288,857.084756
86.371641,288,862.488713
174.374093,288,863.191577
109.151,288,863.862334
88.237548,288,864.516637
88.914097,288,865.193931
138.581202,288,865.998353
55.546778,288,866.675419
156.248605,288,876.836167
158.641353,288,877.49681
123.667218,288,878.15275
67.286436,288,878.80786
66.040877,288,879.461575
72.847821,288,880.129876
148.130583,288,880.792557
54.210453,288,886.134249
57.375322,288,886.799269
56.451966,288,887.451539
108.573893,288,888.109768
76.199062,288,888.759344
41.339516,288,889.409911
138.568766,288,890.06183
102.464779,288,900.109387
54.165671,288,900.787841
119.04062,288,901.455118
79.535793,288,902.11445
88.255902,288,902.772933
90.751286,288,903.423981
74.462976,288,904.095186
107.166037,288,909.464584
90.957455,288,910.12662
164.556989,288,910.775111
64.759813,288,911.421644
103.028977,288,912.075284
99.733181,288,912.741338
98.588925,288,913.540162
62.646778,288,923.581246
122.104054,288,924.247414
71.794819,288,924.900211
80.470484,288,925.664849
98.149802,288,926.355768
31.644216,288,927.006037
86.511153,288,927.658371
124.564236,288,933.100905
90.337122,288,933.755525
200.938329,288,934.410393
108.935349,288,935.105734
63.615212,288,935.769692
81.106027,288,936.420155
74.733046,288,937.086605
65.27645,288,947.121212
100.844298,288,947.770561
156.103428,288,948.447935
90.585395,288,949.141164
143.737907,288,949.918111
147.560216,288,950.57583
155.835707,288,951.222014
54.391751,288,951.877018
139.655098,288,957.177467
149.046933,288,957.830225
206.042231,288,958.487015
58.432844,288,959.158621
63.390415,288,959.819012
121.68469,288,960.488904
53.591587,288,961.150847
98.717024,288,971.365158
156.816168,288,972.028891
176.03643,288,972.694515
27.795911,288,973.357693
74.35463,288,974.01449
93.639651,288,974.667919
54.075671,288,975.334278
152.941852,288,980.686123
134.828425,288,981.337846
76.587212,288,981.993744
92.127069,288,982.639849
126.298186,288,983.304085
147.67272,288,983.949398
97.626132,288,984.593952
125.668455,288,994.635312
98.123315,288,995.303938
140.209257,288,995.955333
81.799385,288,996.732382
112.164161,288,997.417848
85.232725,288,998.071833
168.791751,288,998.722872
59.980166,288,1004.141422
58.216829,288,1004.790433
90.683743,288,1005.449824
135.201478,288,1006.108709
72.830445,288,1006.77787
57.837203,288,1007.381175
68.946688,288,1007.871674
94.184567,288,1016.594268
147.373883,288,1017.247782
98.036048,288,1017.911112
76.556095,288,1018.564122
117.367382,288,1019.227989
104.173228,288,1019.892445
59.953795,288,1020.575743
120.948018,288,1025.946834
49.099246,288,1026.614364
75.109518,288,1027.286949
121.016204,288,1027.945643
84.36949,288,1028.60322
78.65366,288,1029.3327
133.380408,288,1030.098875
62.328171,288,1040.214287
99.863237,288,1040.872535
63.325146,288,1041.55277
170.205032,288,1042.216347
41.590407,288,1042.870954
113.862275,288,1043.524136
93.705566,288,1044.19461
135.979014,288,1049.630994
89.502888,288,1050.299747
85.022963,288,1050.968315
137.201114,288,1051.650063
122.9313,288,1052.328686
143.743739,288,1052.982862
146.948688,288,1053.651427
78.735539,288,1054.319923
86.013684,288,1064.36867
160.450045,288,1065.026854
71.626003,288,1065.699055
26.416048,288,1066.358497
92.60254,288,1067.022058
86.711811,288,1067.684691
95.615843,288,1068.343682
140.946512,288,1073.697265
138.864387,288,1074.360206
122.177678,288,1075.012302
85.972179,288,1075.689411
63.064235,288,1076.346917
73.976251,288,1077.000499
94.821434,288,1077.776109
41.298213,288,1087.834252
134.780783,288,1088.499383
86.348693,288,1089.169449
89.976461,288,1089.836168
83.749092,288,1090.503831
101.084398,288,1091.150534
112.138376,288,1091.821864
98.1415,288,1097.259686
92.163607,288,1097.917701
62.900067,288,1098.593056
73.779,288,1099.387434
144.053223,288,1100.078838
71.028049,288,1100.732326
74.498319,288,1101.389457
76.520727,288,1111.48379
74.842603,288,1112.149039
88.172088,288,1112.811521
91.528952,288,1113.575305
107.342861,288,1114.261025
72.807237,288,1114.916763
57.182622,288,1115.5784
83.201358,288,1120.840795
158.573891,288,1121.509733
107.658227,288,1122.164063
42.441446,288,1122.827058
174.729337,288,1123.489936
86.668626,288,1124.152167
80.164552,288,1124.817121
43.332451,288,1135.112864
104.983478,288,1135.776278
111.202971,288,1136.44328
100.18116,288,1137.099277
63.55673,288,1137.757491
114.445875,288,1138.420508
123.401674,288,1139.085678
208.540856,288,1144.473889
66.345747,288,1145.129955
115.038972,288,1145.784078
85.671086,288,1146.438262
109.234738,288,1147.115486
30.217157,288,1147.792435
82.953365,288,1148.453688
138.255035,288,1159.127931
162.19599,288,1159.794852
82.378852,288,1160.46478
69.16031,288,1161.259113
142.572715,288,1161.963789
93.809056,288,1162.649684
96.943742,288,1163.318573
99.765204,288,1163.993105
176.311486,288,1169.41674
62.187577,288,1170.075303
70.292325,288,1170.739506
133.535737,288,1171.398411
90.038474,288,1172.060466
84.000813,288,1172.720148
83.299108,288,1173.396437
45.090994,288,1183.776408
75.393376,288,1184.439356
99.23282,288,1185.151131
82.016645,288,1185.971605
91.482129,288,1186.634986
146.750013,288,1187.289982
61.883342,288,1187.98479
89.664708,288,1198.377121
91.701314,288,1199.242717
130.925489,288,1200.043666
139.196813,288,1200.806437
101.757553,288,1201.519144
28.207127,288,1202.212857
72.26132,288,1202.908886
91.170821,288,1213.160038
84.909348,288,1213.829094
174.672588,288,1214.482653
64.334614,288,1215.270064
74.302611,288,1215.974722
83.69504,288,1216.635274
146.164008,288,1217.297178
95.453438,288,1222.673676
150.507566,288,1223.355206
53.774434,288,1224.014503
50.404452,288,1224.681327
79.304853,288,1225.348283
72.994615,288,1226.012836
143.501714,288,1226.679949
63.757928,288,1236.92445
86.589183,288,1237.577736
139.353205,288,1238.236812
120.333559,288,1238.890399
187.665539,288,1239.542685
86.494447,288,1240.192072
115.91289,288,1240.847305
87.851941,288,1246.254906
89.98822,288,1246.912844
46.599291,288,1247.567661
80.215606,288,1248.347251
84.071412,288,1249.045865
95.272252,288,1249.7106
97.324936,288,1250.358392
99.465146,288,1260.426604
85.686165,288,1261.103826
97.592774,288,1261.758158
107.028098,288,1262.525317
76.243871,288,1263.214713
87.096952,288,1263.873085
109.291374,288,1264.540287
96.498269,288,1269.873254
181.258048,288,1270.541289
74.467217,288,1271.195592
149.008475,288,1271.848199
86.432616,288,1272.505272
58.635084,288,1273.170042
31.858519,288,1273.918147
166.902788,288,1274.711244
37.133367,288,1284.853701
77.213178,288,1285.707713
83.962211,288,1286.376244
27.163086,288,1287.040479
91.778091,288,1287.705877
141.440973,288,1288.363941
85.391926,288,1289.032586
94.029674,288,1294.425262
107.551973,288,1295.079294
92.838648,288,1295.759106
91.235699,288,1296.537734
69.258163,288,1297.195418
173.843155,288,1297.794134
99.113313,288,1298.359377
76.650126,288,1310.330117
145.276415,288,1310.987935
77.075712,288,1311.643738
74.01138,288,1312.290847
88.869356,288,1312.931119
110.984865,288,1313.575159
83.676429,288,1314.21734
74.353115,288,1319.583187
68.835249,288,1320.237888
44.982449,288,1320.882612
90.230947,288,1321.65541
144.533145,288,1322.33808
89.456778,288,1322.985377
95.697437,288,1323.631464
87.014578,288,1333.489493
71.011599,288,1334.140377
46.437624,288,1334.789632
73.833213,288,1335.611952
97.675215,288,1336.306179
98.994602,288,1336.948604
44.071417,288,1337.582831
73.89874,288,1343.102283
67.82313,288,1343.740102
57.565136,288,1344.401162
31.766974,288,1345.05153
90.293621,288,1345.702863
71.52346,288,1346.354461
100.02295,288,1347.00725
91.808078,288,1357.812845
66.264822,288,1358.479209
101.799436,288,1359.150953
102.291781,288,1359.833624
85.655946,288,1360.505251
189.395707,288,1361.169934
142.875005,288,1361.850825
77.398198,288,1367.273373
83.179339,288,1367.97324
141.051495,288,1368.732425
90.624981,288,1369.385436
146.438253,288,1370.040874
159.720385,288,1370.695473
72.676577,288,1371.344424
105.792994,288,1381.333599
175.00042,288,1382.024112
169.199441,288,1382.732698
98.490379,288,1383.466909
87.129544,288,1384.380113
106.577386,288,1385.066226
87.194762,288,1385.720604
75.071924,288,1386.40836
83.988964,288,1391.88035
43.786123,288,1392.538944
72.914297,288,1393.208948
129.964555,288,1393.927655
78.01589,288,1394.634921
117.358416,288,1395.406666
80.129547,288,1396.185213
136.176876,288,1406.548451
74.673312,288,1407.210938
99.115339,288,1407.881777
73.109192,288,1408.572835
84.593446,288,1409.282187
74.595579,288,1409.952142
56.354672,288,1410.614011
75.047677,288,1419.377576
124.243401,288,1420.050662
30.293319,288,1420.700985
125.366986,288,1421.363843
70.967824,288,1422.036684
84.034111,288,1422.694552
62.564688,288,1423.336665
76.875056,288,1433.302778
83.146016,288,1433.959022
133.411438,288,1434.613728
89.359434,288,1435.400009
138.031775,288,1436.080163
57.588413,288,1436.728318
132.274709,288,1437.367784
110.197553,288,1442.79283
78.830241,288,1443.484883
165.558694,288,1444.1552
106.512882,288,1444.798538
53.450237,288,1445.443981
84.970074,288,1446.106987
69.306682,288,1446.776145
105.421928,288,1457.050558
72.743995,288,1457.779512
104.297148,288,1458.450733
118.032485,288,1459.113053
135.964798,288,1459.786265
150.487414,288,1460.457802
97.892129,288,1461.143238
110.480694,288,1466.52657
94.351895,288,1467.174481
130.804302,288,1467.92702
86.880233,288,1468.604772
140.198221,288,1469.247227
127.380227,288,1469.904314
110.63448,288,1470.569353
68.672614,288,1480.995605
82.976944,288,1481.676969
72.2098,288,1482.306502
73.70111,288,1482.92411
75.69463,288,1483.605495
162.707908,288,1484.298112
131.412783,288,1484.911731
48.333897,288,1489.771347
97.156976,288,1490.373466
32.651376,288,1490.974434
64.174455,288,1491.580654
127.429492,288,1492.177458
124.096528,288,1492.781756
194.986939,288,1493.396758
200.882442,288,1494.001031
38.203446,288,1503.137119
86.892974,288,1503.831664
87.283255,288,1504.522559
69.629775,288,1505.128643
72.725139,288,1505.734404
120.346235,288,1506.333997
132.779459,288,1506.934252
34.467063,288,1511.94806
70.908392,288,1512.557039
150.494011,288,1513.166968
111.069171,288,1513.775738
95.47287,288,1514.418403
135.534896,288,1515.108975
99.678135,288,1515.727598
120.069493,288,1524.917682
86.888291,288,1525.529824
84.657405,288,1526.139619
80.961471,288,1526.748901
188.479691,288,1527.362064
123.149718,288,1527.991443
45.138422,288,1528.691396
98.444497,288,1533.568511
54.769263,288,1534.246843
112.104295,288,1534.86384
175.138268,288,1535.494611
142.474996,288,1536.108233
165.329402,288,1536.718661
119.135398,288,1537.3307
180.005969,288,1546.62683
67.469836,288,1547.242347
132.021278,288,1547.859636
158.380985,288,1548.47514
137.239755,288,1549.081975
63.530354,288,1549.703646
88.957556,288,1550.318587
101.470099,288,1555.320278
91.124359,288,1555.933585
88.672363,288,1556.54278
62.51485,288,1557.158696
62.812365,288,1557.786884
80.583748,288,1558.58077
55.895928,288,1559.219421
111.582669,288,1568.519338
91.162271,288,1569.122135
78.345976,288,1569.736679
163.58865,288,1570.348783
91.523076,288,1570.954542
83.447998,288,1571.567137
80.588234,288,1572.188668
42.056839,288,1577.155257
67.63319,288,1577.759331
113.271024,288,1578.372453
74.905167,288,1578.982877
87.661301,288,1579.594444
91.228597,288,1580.210497
143.808997,288,1580.82291
94.808571,288,1589.439962
145.223352,288,1590.056992
99.357842,288,1590.668383
103.554153,288,1591.281785
24.004096,288,1591.897332
70.629813,288,1592.516709
82.180022,288,1593.231572
54.048093,288,1593.867726
136.128221,288,1598.760695
109.330522,288,1599.377434
114.764566,288,1599.985635
59.257915,288,1600.597068
43.074584,288,1601.20936
92.443341,288,1601.819619
111.06763,288,1602.442216
112.91239,288,1611.069066
91.728632,288,1611.677121
57.147347,288,1612.279203
96.957746,288,1612.899085
108.242938,288,1613.620952
94.558009,288,1614.259396
25.993026,288,1614.873442
65.770666,288,1619.850465
171.035831,288,1620.469971
94.289595,288,1621.087647
132.724599,288,1621.698275
85.509644,288,1622.315224
152.253441,288,1622.922764
77.215587,288,1623.542176
67.281253,288,1633.010441
141.86568,288,1633.741618
20.089307,288,1634.419821
82.628992,288,1635.028345
95.042308,288,1635.643954
105.221946,288,1636.255672
160.570123,288,1636.976415
165.724424,288,1641.792801
124.506591,288,1642.498416
66.818254,288,1643.129758
85.216782,288,1643.745322
111.468936,288,1644.355087
58.877279,288,1644.965614
21.102569,288,1645.567189
105.132333,288,1654.914905
79.486318,288,1655.526099
106.016302,288,1656.143369
135.182654,288,1656.762646
83.767656,288,1657.374243
90.206494,288,1657.987854
79.703719,288,1658.592791
116.109535,288,1663.549357
94.415918,288,1664.161244
97.193598,288,1664.775266
46.077719,288,1665.403643
61.570552,288,1666.029146
75.77289,288,1666.741468
178.384478,288,1667.382352
54.928512,288,1676.674896
145.700444,288,1677.283187
65.154736,288,1677.895062
94.950257,288,1678.509322
85.538632,288,1679.113058
86.686773,288,1679.724605
80.329625,288,1680.352384
83.999899,288,1685.324062
33.923598,288,1685.941321
151.18405,288,1686.549463
55.767929,288,1687.159293
83.232352,288,1687.772663
164.86635,288,1688.380361
35.582185,288,1688.990967
154.5917,288,1689.601626
126.559099,288,1699.427178
166.699805,288,1700.039813
187.902352,288,1700.648104
52.820644,288,1701.261182
81.981971,288,1701.873346
142.573773,288,1702.482609
52.048122,288,1703.09472
83.716688,288,1708.087501
169.006151,288,1708.688311
52.807893,288,1709.295125
51.942122,288,1709.901544
113.879783,288,1710.508287
83.524182,288,1711.112166
97.816049,288,1711.813329
99.2049,288,1721.145619
77.947478,288,1721.747299
95.258114,288,1722.346543
85.706886,288,1722.968718
135.570482,288,1723.573233
128.574511,288,1724.255472
83.863955,288,1724.906131
75.800576,288,1729.725706
97.259897,288,1730.357064
80.459829,288,1730.955668
165.995566,288,1731.548659
92.892492,288,1732.145397
187.068339,288,1732.739532
190.164385,288,1733.339832
85.924446,288,1742.368617
121.304166,288,1742.962285
141.263925,288,1743.553352
100.37079,288,1744.155174
89.348603,288,1744.842892
70.408138,288,1745.480195
75.43473,288,1746.080936
88.309694,288,1750.963887
64.938136,288,1751.556358
128.326431,288,1752.148532
48.139751,288,1752.741112
80.519449,288,1753.338957
75.598762,288,1753.932382
41.562016,288,1754.564725
90.809121,288,1763.796319
95.15634,288,1764.388691
114.539801,288,1764.988145
75.989444,288,1765.586399
103.826385,288,1766.180089
92.237469,288,1766.775968
136.529106,288,1767.360655
81.812313,288,1772.182848
154.836552,288,1772.77712
85.53382,288,1773.366861
106.927008,288,1773.953363
71.61135,288,1774.539361
61.567488,288,1775.125988
96.410179,288,1775.731838
83.617047,288,1784.677239
77.180723,288,1785.256077
56.961776,288,1785.844052
143.041754,288,1786.429483
13.441243,288,1787.032851
81.82024,288,1787.744137
119.210217,288,1788.347416
99.052066,288,1788.933751
40.575465,288,1793.853863
156.991131,288,1794.450649
45.559559,288,1795.043697
143.582281,288,1795.639128
80.815846,288,1796.229958
107.486942,288,1796.830162
71.191806,288,1797.419708
75.689685,288,1806.550262
105.333179,288,1807.142935
22.397981,288,1807.736932
114.047634,288,1808.333927
110.118656,288,1808.92671
108.883603,288,1809.515898
69.815248,288,1810.108395
63.096193,288,1814.958879
140.693353,288,1815.551422
67.615802,288,1816.151963
148.740231,288,1816.745178
81.515172,288,1817.433703
91.219388,288,1818.062712
81.819098,288,1818.664818
67.523297,288,1827.678767
170.827104,288,1828.282118
73.851799,288,1828.874056
146.664778,288,1829.478967
73.152321,288,1830.286062
81.502449,288,1830.935502
106.636173,288,1831.546939
84.662792,288,1836.486165
