#{"t_start": 1781509756.8393154, "env_id": "None"}
r,l,t
130.027173,288,2317.752048
121.187844,288,2337.532804
125.906636,288,2356.587029
159.348369,288,2375.826468
104.549471,288,2395.129333
120.186202,288,2414.800578
83.18743,288,2433.253912
123.443355,288,2452.178897
114.174019,288,2470.889288
94.005585,288,2489.585264
75.571679,288,2513.837964
113.802211,288,2532.851435
48.097833,288,2551.532371
131.25833,288,2570.389874
106.881436,288,2589.15388
134.433128,288,2608.052635
165.603696,288,2626.804289
148.164272,288,2644.729295
161.615819,288,2664.178968
164.413697,288,2682.888608
74.059895,288,2702.175173
102.776518,288,2721.152853
172.552173,288,2740.074806
109.470469,288,2760.568585
160.437607,288,2781.988238
117.685346,288,2800.71972
184.135877,288,2820.746997
59.468316,288,2839.413648
210.907301,288,2863.267929
123.334178,288,2881.858379
98.220581,288,2900.482665
101.563692,288,2919.120757
195.143991,288,2937.730201
75.04674,288,2956.004648
113.584549,288,2974.611901
68.370756,288,2993.084393
68.020176,288,3011.32668
138.023033,288,3030.121269
110.732808,288,3048.349001
121.807636,288,3066.773123
125.329635,288,3085.321588
201.29352,288,3103.561007
198.5974,288,3122.101733
92.143443,288,3141.047927
100.707488,288,3161.362882
69.982167,288,3186.086663
79.798003,288,3204.966131
118.289636,288,3223.842648
6.600629,288,3242.788074
112.926025,288,3262.300106
131.267473,288,3281.445118
70.774426,288,3301.449888
124.81798,288,3320.85101
73.440277,288,3340.586389
69.093731,288,3360.215769
126.253152,288,3379.771254
208.166397,288,3400.196505
114.427346,288,3419.177295
81.195095,288,3438.668265
108.151129,288,3458.310023
20.20544,288,3477.514744
140.900141,288,3496.59973
196.649641,288,3521.528272
29.105068,288,3541.390251
172.454387,288,3560.259433
98.972587,288,3579.407124
70.745801,288,3598.779536
106.62784,288,3618.174978
122.14242,288,3637.741528
216.422307,288,3656.583161
106.331212,288,3675.551027
120.966381,288,3694.266054
105.906761,288,3713.491256
53.237215,288,3732.607251
229.346861,288,3752.03639
119.562229,288,3771.082471
108.088009,288,3790.540551
113.73321,288,3810.065453
136.014349,288,3829.762944
127.294374,288,3849.105765
92.386953,288,3874.652689
184.520952,288,3894.03879
119.152921,288,3914.088707
98.951274,288,3933.324479
100.306945,288,3952.663309
114.266786,288,3972.020655
112.28081,288,3991.435703
107.583875,288,4011.474932
37.179635,288,4030.9456
153.97371,288,4050.384552
139.972114,288,4069.893718
157.980738,288,4089.523794
182.675507,288,4108.688317
85.919994,288,4128.281779
212.069129,288,4147.885836
130.579314,288,4167.912156
205.211763,288,4187.98008
92.366265,288,4212.237659
214.459765,288,4232.650193
155.143602,288,4253.25281
59.549786,288,4274.378964
119.679333,288,4294.966936
216.231793,288,4315.517226
97.75297,288,4335.465367
96.867224,288,4355.790425
108.789462,288,4376.038215
111.45412,288,4396.580816
180.922104,288,4416.678096
71.34874,288,4436.326419
66.116679,288,4455.867403
125.585787,288,4475.638356
138.326097,288,4494.781295
40.400473,288,4514.347833
89.943822,288,4533.362528
160.1303,288,4552.815382
99.010687,288,4577.843441
106.700265,288,4596.937603
157.378621,288,4617.521934
119.586732,288,4636.866743
117.617286,288,4656.196647
114.032444,288,4675.458412
123.996907,288,4694.550184
113.715978,288,4713.632835
109.864881,288,4732.781015
102.36177,288,4751.74085
93.564482,288,4771.937147
33.110623,288,4791.336
115.414352,288,4810.641663
47.799505,288,4830.100696
186.840833,288,4849.380992
114.967528,288,4869.143734
83.148573,288,4888.826131
88.538351,288,4914.131997
105.647319,288,4934.024006
107.523019,288,4953.685306
115.130169,288,4973.135513
64.965028,288,4993.074557
158.602031,288,5011.575505
37.489364,288,5029.556099
97.81218,288,5047.778105
124.621731,288,5066.4233
78.388751,288,5084.751274
202.020131,288,5103.783967
34.585516,288,5123.372526
160.82913,288,5142.600728
101.688633,288,5161.757628
83.153023,288,5181.251252
146.461069,288,5200.616988
103.758113,288,5220.365098
115.294642,288,5244.853668
73.311683,288,5264.201866
128.366766,288,5282.926452
179.546095,288,5301.971965
97.164845,288,5320.683568
99.751175,288,5340.111516
56.169332,288,5359.682221
94.955147,288,5378.847996
40.582376,288,5398.199452
111.915794,288,5417.752836
114.45829,288,5437.044023
209.00611,288,5456.3633
83.705958,288,5476.271474
109.270102,288,5495.701651
119.285491,288,5515.065603
119.776712,288,5534.762537
174.700194,288,5554.321421
152.617212,288,5573.669903
171.394363,288,5598.60562
130.4368,288,5618.594237
211.631771,288,5637.862278
44.629309,288,5657.472436
54.989976,288,5676.682261
105.011484,288,5696.005728
192.986778,288,5715.591691
78.850346,288,5734.922072
124.228289,288,5754.370994
222.3488,288,5773.138457
114.887216,288,5791.997988
171.559103,288,5811.770274
119.699603,288,5831.193439
181.215203,288,5850.191955
66.308122,288,5869.35788
188.348453,288,5888.282768
200.691487,288,5907.236245
88.829579,288,5932.012453
36.780794,288,5950.906494
147.092499,288,5969.508834
45.371611,288,5989.508723
61.898263,288,6008.748805
216.13939,288,6028.586353
92.998073,288,6047.85937
111.519772,288,6067.006475
136.047117,288,6086.292815
53.431902,288,6105.564399
108.012677,288,6124.684676
78.363481,288,6143.851055
50.819518,288,6162.645277
121.09219,288,6182.363965
62.751232,288,6201.587955
121.296566,288,6220.474855
131.809193,288,6239.672401
75.168041,288,6264.040271
113.519577,288,6283.861147
202.530017,288,6303.404925
103.795294,288,6322.545115
91.660921,288,6342.599959
83.668354,288,6362.005199
26.587662,288,6381.247528
209.364349,288,6400.745298
106.125002,288,6420.868819
129.850617,288,6439.959146
136.889263,288,6459.318671
85.335985,288,6478.623497
131.055419,288,6497.860041
120.571774,288,6517.090065
119.649728,288,6536.23534
91.948829,288,6554.905542
77.944268,288,6574.172666
50.568852,288,6593.884797
109.253033,288,6619.21076
127.830258,288,6638.497033
142.227387,288,6657.961005
123.631903,288,6677.258207
59.578223,288,6696.02568
117.601236,288,6715.57488
145.906913,288,6734.632265
87.856224,288,6753.495811
104.331827,288,6772.678549
160.687899,288,6792.104145
123.964831,288,6811.139118
198.178504,288,6830.864213
116.576818,288,6850.615864
109.311848,288,6870.347713
95.807418,288,6890.221327
130.218176,288,6909.631081
149.752603,288,6929.28984
97.855937,288,6954.430124
191.221523,288,6973.671346
71.52818,288,6993.119565
97.434576,288,7013.209086
158.645496,288,7032.634128
100.348815,288,7051.849087
179.598058,288,7071.175786
83.820524,288,7090.995672
86.914733,288,7110.644506
133.176756,288,7129.968864
68.088909,288,7149.864948
153.321764,288,7169.7777
138.740308,288,7189.568943
41.064583,288,7209.867067
75.096232,288,7229.426453
111.144992,288,7248.831723
194.324405,288,7268.73276
130.099492,288,7293.762872
78.950422,288,7313.543801
101.356395,288,7333.345937
124.820809,288,7352.854908
108.622766,288,7373.130807
146.493982,288,7393.1649
116.832842,288,7412.826409
91.794218,288,7432.669271
170.13902,288,7452.335953
112.532913,288,7471.978275
91.773736,288,7491.718713
105.958773,288,7511.104952
201.987027,288,7530.068819
144.011213,288,7549.473496
170.553942,288,7568.343714
110.509119,288,7587.644926
129.753383,288,7606.367494
132.759419,288,7626.599314
97.697901,288,7651.894692
112.871057,288,7671.783133
105.430383,288,7691.711385
99.679311,288,7711.39713
158.590621,288,7731.185843
176.169089,288,7751.165586
45.26111,288,7770.843035
144.852294,288,7791.474725
62.21743,288,7810.177181
64.171564,288,7827.492609
216.44719,288,7846.769773
216.508576,288,7866.534355
9.588307,288,7885.91061
132.642834,288,7905.564884
80.877357,288,7925.194317
134.07912,288,7945.278386
166.923936,288,7965.118509
88.70387,288,7990.40158
40.335865,288,8010.176233
125.202008,288,8029.770158
122.294697,288,8050.19998
95.324892,288,8069.691824
45.033555,288,8089.63685
122.246914,288,8109.265066
151.678843,288,8128.015159
118.398903,288,8147.272393
63.181609,288,8166.506358
95.429702,288,8186.082243
135.831418,288,8205.282168
137.506126,288,8225.629689
112.241346,288,8245.162426
95.592295,288,8264.98921
149.205787,288,8284.866813
115.602495,288,8304.525449
171.541675,288,8324.394139
152.579168,288,8348.973223
110.17035,288,8368.501753
125.597076,288,8387.736959
189.294044,288,8408.024452
142.50171,288,8427.463725
87.967912,288,8446.751268
118.0686,288,8466.276387
119.16351,288,8485.679397
185.058641,288,8504.786809
142.254075,288,8524.384349
126.13505,288,8543.749799
212.553486,288,8562.927913
62.984907,288,8582.398598
62.497832,288,8601.732298
139.045596,288,8620.971735
120.852308,288,8640.570913
101.143192,288,8659.625097
147.392134,288,8684.582255
138.395369,288,8704.679759
147.174823,288,8723.726753
142.650417,288,8743.468263
174.094996,288,8762.820726
130.482288,288,8782.967281
124.761681,288,8802.504905
105.430194,288,8822.604754
115.77424,288,8842.338521
106.80106,288,8862.107908
176.007124,288,8881.764127
192.324279,288,8901.508728
94.26125,288,8920.602133
57.522006,288,8940.363642
87.740753,288,8960.829359
104.692546,288,8980.680341
146.382301,288,9000.894976
114.97343,288,9026.618261
63.634268,288,9046.096323
115.976777,288,9066.221668
61.18499,288,9085.896917
131.866641,288,9105.725049
81.311466,288,9125.730616
234.15716,288,9146.140672
47.293043,288,9166.338248
115.466694,288,9186.10971
34.293054,288,9206.768336
204.078592,288,9226.804977
76.447393,288,9246.889225
80.070483,288,9266.455612
154.685549,288,9286.808714
20.32621,288,9306.255431
165.727672,288,9325.892659
97.406116,288,9345.476088
130.920421,288,9365.127589
57.029258,288,9389.894502
219.18657,288,9409.451783
130.654997,288,9429.650839
92.961306,288,9448.849527
83.692517,288,9468.260691
107.532804,288,9487.339327
97.441993,288,9506.761969
85.365511,288,9526.228868
158.819381,288,9546.085225
61.351638,288,9565.872166
183.990154,288,9586.116722
135.499276,288,9606.379526
130.785096,288,9626.144095
89.486409,288,9645.902077
164.120996,288,9665.989133
158.072929,288,9685.70343
121.877368,288,9704.595756
37.150577,288,9729.652241
116.498282,288,9749.478782
139.24535,288,9769.325773
149.279171,288,9788.978537
71.066243,288,9808.863569
112.053531,288,9828.435679
112.679221,288,9848.275793
61.880582,288,9867.972272
125.758677,288,9887.956371
16.175726,288,9908.577317
123.674624,288,9928.40777
36.233779,288,9948.345715
58.711835,288,9968.528691
79.12325,288,9988.142199
115.948965,288,10008.43908
110.30097,288,10029.108406
119.660005,288,10049.076086
103.715667,288,10074.644829
162.334949,288,10094.058707
126.486003,288,10113.730941
128.828822,288,10133.564903
122.55734,288,10153.442204
195.628039,288,10173.363414
136.750494,288,10193.206303
163.512279,288,10213.196014
111.059718,288,10232.96071
62.781951,288,10252.667556
65.936771,288,10272.984665
125.767753,288,10292.600942
122.412729,288,10312.82038
129.615876,288,10332.59277
100.56379,288,10352.44059
188.245506,288,10372.205044
66.905964,288,10392.622695
52.970318,288,10412.566195
151.426603,288,10438.212475
239.100812,288,10458.192779
80.943327,288,10478.170024
133.035009,288,10497.499358
61.428032,288,10518.555907
107.379222,288,10538.758353
65.787472,288,10558.526383
54.351419,288,10578.543241
90.206337,288,10598.258722
121.534843,288,10619.030165
122.230836,288,10638.847824
121.372535,288,10658.674416
199.824457,288,10678.6459
92.391853,288,10698.560614
129.226741,288,10726.015299
146.518191,288,10749.10606
27.821707,288,10769.151959
55.141139,288,10794.072908
126.885127,288,10814.155045
129.605631,288,10833.706416
142.54695,288,10853.454411
88.908219,288,10873.704312
101.627341,288,10893.239975
84.336215,288,10913.159301
130.567699,288,10932.827077
88.511329,288,10952.731903
75.476607,288,10972.56331
89.4657,288,10992.091863
81.013192,288,11012.322892
137.717432,288,11032.159564
90.870514,288,11051.734915
217.895346,288,11071.538928
72.554618,288,11091.228669
126.864132,288,11112.010184
115.511029,288,11137.459725
113.268197,288,11157.173358
59.914813,288,11177.006865
103.152584,288,11196.383785
96.603106,288,11216.552199
95.726468,288,11235.927525
136.346839,288,11255.516846
72.31067,288,11274.487691
193.817509,288,11293.549522
175.914881,288,11311.894551
43.784052,288,11331.194582
220.64627,288,11350.450412
77.334403,288,11370.150503
118.776428,288,11389.396864
151.960158,288,11409.090493
132.534666,288,11428.991667
156.856919,288,11448.732586
114.467921,288,11468.64433
151.730513,288,11494.407833
148.968055,288,11513.919472
115.047226,288,11533.916692
89.179375,288,11553.714419
93.539567,288,11573.348074
107.733375,288,11593.041902
116.265659,288,11612.56388
98.52114,288,11632.476609
97.829987,288,11652.278422
173.663165,288,11672.105593
119.742008,288,11691.893761
164.661671,288,11711.768633
37.965899,288,11731.660366
92.485985,288,11751.41259
120.182002,288,11771.2637
109.960938,288,11791.051345
102.008374,288,11809.3706
108.643278,288,11833.508933
94.106177,288,11850.406593
86.564842,288,11867.985326
111.177732,288,11883.864648
159.427954,288,11899.254373
72.859763,288,11914.335356
119.215644,288,11929.158322
116.151258,288,11944.228652
148.226517,288,11959.571679
109.44989,288,11974.674165
125.907174,288,11989.531856
58.81191,288,12005.107221
139.021596,288,12020.546693
137.924352,288,12035.118995
72.240865,288,12050.869246
114.324152,288,12066.159016
131.725199,288,12081.819862
51.88898,288,12096.97331
131.348618,288,12117.75213
124.371547,288,12133.559083
119.272134,288,12149.37164
90.267016,288,12164.578248
164.696918,288,12179.762095
120.924099,288,12194.543478
119.774061,288,12209.938539
66.963338,288,12225.586324
122.544611,288,12241.474945
133.780729,288,12256.192061
104.24377,288,12271.490036
192.513314,288,12286.753359
101.327301,288,12302.296944
191.151627,288,12318.089552
91.959624,288,12333.285949
137.066518,288,12348.699942
96.340925,288,12364.230673
123.023491,288,12385.316075
86.128325,288,12400.452349
111.316165,288,12416.20739
63.980441,288,12431.960728
65.769075,288,12447.539689
86.394316,288,12463.028259
83.564171,288,12478.459278
135.093076,288,12494.178333
86.981425,288,12508.852742
61.07174,288,12523.933864
86.340845,288,12538.296889
120.726503,288,12553.887417
61.279151,288,12569.189331
109.054781,288,12585.140033
73.976395,288,12600.911558
126.172317,288,12615.479115
67.177731,288,12629.940691
98.325555,288,12650.065482
80.524619,288,12665.440778
172.440891,288,12680.783312
108.901219,288,12695.752761
135.322564,288,12711.123459
24.906893,288,12726.97693
106.955148,288,12742.534843
113.645554,288,12758.402574
112.608694,288,12773.497455
133.975505,288,12789.14518
138.360498,288,12804.497234
126.722596,288,12819.934235
35.244089,288,12835.693539
217.671604,288,12851.446535
121.907295,288,12867.43497
132.02751,288,12883.321771
64.769378,288,12898.566816
134.114181,288,12913.489876
59.28414,288,12934.69144
137.344668,288,12950.121451
85.670259,288,12965.000944
111.448977,288,12979.773638
183.793607,288,12995.288558
125.395262,288,13010.999514
92.750983,288,13026.360027
107.56244,288,13041.38761
73.478008,288,13056.721445
107.443661,288,13071.994063
122.376187,288,13087.605195
69.825374,288,13102.207653
139.659404,288,13117.837204
61.233721,288,13133.352844
124.982478,288,13148.781882
67.789621,288,13164.468829
65.36595,288,13179.311665
107.932106,288,13199.099714
106.641357,288,13215.218924
88.119439,288,13230.41408
112.146878,288,13245.217585
98.038414,288,13260.548751
80.350127,288,13276.172574
144.909831,288,13291.039337
201.134631,288,13306.447521
109.267931,288,13321.714796
66.978429,288,13336.824005
173.900286,288,13352.428621
81.47078,288,13367.814816
65.82043,288,13383.459361
110.055434,288,13399.195608
124.628805,288,13414.694384
139.654495,288,13429.861349
117.019761,288,13445.196484
83.30823,288,13465.606515
165.245336,288,13480.352977
130.302575,288,13495.67788
161.771626,288,13511.27626
75.75025,288,13526.412606
110.845213,288,13541.531788
122.48613,288,13556.864121
114.878499,288,13572.320114
120.461581,288,13588.128799
99.650295,288,13603.65003
124.833631,288,13619.520649
96.603226,288,13634.549744
83.881746,288,13650.48296
133.316362,288,13665.860415
127.40989,288,13681.352183
123.217542,288,13697.040792
128.073053,288,13711.845896
113.011338,288,13726.820462
128.686899,288,13747.128156
181.399068,288,13761.657535
117.287003,288,13775.744311
146.816203,288,13790.465319
68.200059,288,13805.931049
97.290389,288,13821.402359
123.311434,288,13836.528483
112.649252,288,13851.910424
110.842136,288,13867.136101
164.298174,288,13882.273136
137.553016,288,13897.604846
114.063777,288,13912.724308
129.211588,288,13927.886091
114.805304,288,13943.825944
42.703733,288,13957.993042
125.691982,288,13972.175128
118.5495,288,13986.416974
156.468457,288,14004.725827
187.506018,288,14018.615808
134.382226,288,14032.953263
110.354463,288,14046.489365
48.505269,288,14060.707857
172.85611,288,14072.3688
49.219954,288,14083.838482
94.023536,288,14095.789334
117.694357,288,14107.605227
185.51609,288,14119.443275
128.162858,288,14131.250258
164.214897,288,14142.82261
151.359603,288,14154.134345
166.362262,288,14165.387226
200.023314,288,14176.651775
170.061253,288,14187.757705
129.446553,288,14199.15711
192.981172,288,14214.822567
98.054402,288,14226.205822
110.780573,288,14237.239234
124.500085,288,14248.213872
117.115603,288,14259.304593
106.686946,288,14270.291465
107.690032,288,14281.09019
171.027498,288,14292.359788
106.84454,288,14303.780457
182.036064,288,14315.100821
128.800441,288,14326.375521
124.193663,288,14337.676582
133.073736,288,14349.235449
125.99858,288,14360.664287
105.929773,288,14372.283418
107.409122,288,14383.89514
124.801382,288,14395.210225
114.961493,288,14406.42907
56.971419,288,14421.90401
63.284182,288,14433.398724
184.432572,288,14444.899334
73.366167,288,14456.320518
101.171751,288,14467.69226
67.843059,288,14479.148508
109.8616,288,14491.213902
161.138961,288,14504.267506
106.191339,288,14515.57912
116.121432,288,14526.955053
128.431713,288,14538.296963
110.943087,288,14549.968434
230.47575,288,14561.327596
122.273037,288,14572.499014
82.949799,288,14583.939529
96.797696,288,14595.081671
119.809493,288,14606.136875
128.713823,288,14621.3462
132.128572,288,14632.355549
174.268856,288,14643.427071
99.019813,288,14654.615892
164.509054,288,14665.757735
85.834619,288,14677.265168
76.404301,288,14688.765401
131.145964,288,14699.952801
97.522523,288,14711.192131
75.898653,288,14722.51213
122.966297,288,14733.787621
160.148838,288,14745.077737
98.2038,288,14756.319096
137.597801,288,14767.568909
91.063433,288,14778.964658
146.838085,288,14790.371818
148.876476,288,14802.021685
117.940343,288,14818.28326
98.915627,288,14829.530213
106.92444,288,14840.80546
137.500446,288,14852.063432
120.085459,288,14863.657355
150.974882,288,14874.996486
151.393179,288,14886.418454
173.300769,288,14897.864941
166.790176,288,14909.165635
116.541877,288,14920.65544
103.967432,288,14932.419609
119.997014,288,14943.768384
184.873537,288,14955.115964
150.318436,288,14966.38618
124.635899,288,14977.646245
147.885497,288,14989.033156
99.734225,288,15000.407902
138.344354,288,15011.737766
190.670515,288,15027.40029
119.735462,288,15038.724118
152.15858,288,15050.19499
97.362238,288,15061.644523
112.323917,288,15073.107096
155.100243,288,15084.272556
163.42938,288,15095.338904
58.744547,288,15106.649447
134.585151,288,15117.681722
142.134358,288,15128.411874
104.758677,288,15139.242604
61.593344,288,15150.125936
98.773292,288,15161.037296
219.722945,288,15172.346855
49.966913,288,15183.1742
51.178696,288,15194.090902
135.176837,288,15205.038829
163.080559,288,15219.872709
145.636233,288,15230.911397
71.963557,288,15241.841213
107.707968,288,15252.704804
106.288611,288,15263.59118
137.087188,288,15274.485255
139.642772,288,15285.592015
114.842494,288,15296.731868
86.640433,288,15307.842422
63.609499,288,15318.972175
87.394052,288,15329.945437
76.972056,288,15341.020262
116.419328,288,15352.137289
92.129625,288,15363.226815
215.714216,288,15374.581419
130.996934,288,15385.937179
72.447389,288,15397.226943
86.95933,288,15408.946117
119.54717,288,15425.508743
35.977255,288,15436.862655
115.704549,288,15448.20354
52.211666,288,15459.532768
90.318978,288,15471.021013
93.179899,288,15482.543727
141.752498,288,15493.868338
178.222819,288,15505.196536
95.468761,288,15516.420706
127.451221,288,15527.986009
66.443302,288,15539.284135
118.354076,288,15550.311432
78.256249,288,15561.514632
55.151099,288,15572.828354
124.13822,288,15584.233064
102.076689,288,15595.689019
59.290275,288,15606.949018
107.434794,288,15622.488826
134.046986,288,15633.832528
61.932537,288,15645.218113
133.771164,288,15656.78879
138.764182,288,15668.062648
102.579413,288,15679.457382
94.629435,288,15690.692372
80.549228,288,15702.033563
137.304357,288,15713.6368
139.534517,288,15724.963338
139.412501,288,15736.22696
61.191442,288,15747.423117
141.817493,288,15758.567557
33.22861,288,15769.807969
160.847786,288,15781.373559
116.881885,288,15792.479762
94.391826,288,15803.501852
88.105742,288,15818.382201
85.454583,288,15829.596035
118.222232,288,15840.726131
99.206739,288,15851.676151
115.377165,288,15862.760651
146.98948,288,15873.74358
61.68093,288,15884.864554
102.988049,288,15896.460439
135.859943,288,15907.629865
120.053425,288,15918.980165
83.424364,288,15930.23304
123.032085,288,15941.572806
172.013213,288,15952.908154
125.670188,288,15964.409281
69.878874,288,15975.434093
150.253025,288,15986.700115
124.908043,288,15998.126371
131.300685,288,16009.420695
168.38359,288,16026.044805
133.073125,288,16037.307953
214.142628,288,16048.731768
171.290115,288,16059.973892
84.27121,288,16071.316194
119.48049,288,16082.687915
99.023705,288,16093.861525
105.874123,288,16105.02604
126.763079,288,16116.186303
130.978693,288,16127.380293
92.552836,288,16138.569976
111.160568,288,16151.436028
134.903004,288,16164.117893
126.625094,288,16175.189838
160.637142,288,16186.533169
100.50632,288,16197.612449
73.203062,288,16208.711817
126.145888,288,16223.886306
99.731243,288,16234.950502
108.455619,288,16246.164569
182.528493,288,16257.375462
149.029032,288,16268.807275
81.344124,288,16280.286021
34.411699,288,16291.623073
53.765378,288,16303.126086
57.113083,288,16314.542504
35.423701,288,16326.039984
107.272143,288,16337.369697
129.289884,288,16348.783169
193.246854,288,16360.02284
101.592237,288,16371.432109
103.35721,288,16382.729873
107.904764,288,16394.246505
70.682622,288,16405.125249
168.945737,288,16420.439436
99.156263,288,16431.781849
134.246345,288,16443.074341
70.103715,288,16454.571664
91.612164,288,16465.945806
37.908847,288,16477.305195
123.191689,288,16488.640587
158.017116,288,16499.854066
123.262254,288,16511.095261
109.667058,288,16522.477918
107.557419,288,16533.814338
101.494013,288,16545.253365
109.639302,288,16556.626203
156.350865,288,16567.987224
207.936173,288,16579.552798
86.55465,288,16590.959949
122.772742,288,16602.321738
46.314425,288,16614.364004
48.49778,288,16630.150242
178.44928,288,16641.7273
130.74948,288,16652.951677
109.075273,288,16664.143892
52.474073,288,16675.306896
15.91391,288,16686.616064
79.998852,288,16698.255619
109.053651,288,16709.548554
120.55684,288,16720.825943
125.674832,288,16732.201623
118.346406,288,16743.472558
174.327237,288,16754.667055
124.434831,288,16765.964136
136.268459,288,16777.200233
114.231995,288,16788.461631
78.499685,288,16799.947724
162.416967,288,16811.359837
132.753239,288,16827.091574
111.226215,288,16837.876558
109.745152,288,16849.093753
121.099157,288,16860.309549
164.555647,288,16871.609934
106.753544,288,16883.167895
106.936657,288,16894.51101
131.830536,288,16906.042205
154.961286,288,16917.520613
88.490177,288,16928.832049
164.585997,288,16940.058465
156.21341,288,16951.591771
126.163719,288,16962.826035
96.923652,288,16973.995261
117.829307,288,16985.20359
134.031247,288,16996.364117
122.948194,288,17007.784136
77.137417,288,17022.722696
145.564884,288,17033.772633
125.61597,288,17044.869653
74.119691,288,17056.005246
70.063329,288,17067.398451
36.899645,288,17078.634442
112.586259,288,17090.017024
145.203192,288,17101.336016
110.676368,288,17112.760784
121.941198,288,17124.724038
62.636275,288,17136.468674
99.388821,288,17147.938265
198.578743,288,17159.336405
101.599592,288,17170.73496
100.759626,288,17182.016958
198.680865,288,17193.564499
85.417803,288,17204.8484
163.781407,288,17217.095114
158.763838,288,17232.702253
128.81148,288,17243.85282
111.619685,288,17255.275033
118.360671,288,17266.18583
123.609505,288,17277.331248
97.81474,288,17288.581459
108.446635,288,17299.738181
120.04368,288,17311.041981
123.01228,288,17322.152328
134.572035,288,17333.149172
132.389672,288,17344.182081
114.700999,288,17355.331355
219.359107,288,17366.460588
129.346208,288,17377.899439
126.587734,288,17389.153553
96.800395,288,17400.406261
126.893403,288,17411.724378
106.991108,288,17427.459796
93.91611,288,17439.05726
209.308392,288,17450.508614
102.177325,288,17461.844391
183.592401,288,17473.082564
90.877963,288,17484.29735
75.886511,288,17495.841797
157.313951,288,17507.24492
107.402246,288,17518.690402
146.635095,288,17530.129961
52.804006,288,17541.500009
184.97911,288,17553.283423
108.802749,288,17564.633541
92.578302,288,17575.952365
110.851931,288,17587.333152
85.695963,288,17598.720761
168.428688,288,17609.948314
93.046049,288,17621.538435
158.087028,288,17637.393284
70.901504,288,17648.706457
118.028932,288,17660.028923
112.515459,288,17671.364929
108.627487,288,17682.670291
70.195267,288,17693.917339
113.921153,288,17705.174595
116.76797,288,17716.540564
129.401492,288,17727.817162
128.355407,288,17739.146734
101.570863,288,17750.662988
55.530008,288,17761.833687
130.592677,288,17773.021946
99.989517,288,17784.153697
90.084616,288,17795.376137
184.381767,288,17806.768931
